case,patch_index,patch_kind,candidate_state,action,context_test,skip_context,mask_embedding_context,probability_mse,logits_mse,predicted_mask_dice_vs_real,predicted_mask_iou_vs_real,mean_absolute_probability_error
HEM_PA13.nii.gz,0,context,final_decoder_feature,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,0.0,0.0
HEM_PA13.nii.gz,1,context,final_decoder_stage_input,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,4.752322695367184e-07,0.26589226722717285,0.9974216926239504,0.9948566463944396,2.538129956519697e-05
HEM_PA13.nii.gz,1,context,final_decoder_stage_input,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HEM_PA13.nii.gz,1,context,final_decoder_feature,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,4.752322695367184e-07,0.26589226722717285,0.9974216926239504,0.9948566463944396,2.538129956519697e-05
HEM_PA13.nii.gz,1,context,final_decoder_feature,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HEM_PA13.nii.gz,1,context,final_decoder_stage_input,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,2.336387524337624e-06,0.0446576289832592,0.9925238820434722,0.9851587192524391,4.680659549194388e-05
HEM_PA13.nii.gz,1,context,final_decoder_stage_input,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HEM_PA13.nii.gz,1,context,final_decoder_feature,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,2.336387524337624e-06,0.0446576289832592,0.9925238820434722,0.9851587192524391,4.680659549194388e-05
HEM_PA13.nii.gz,1,context,final_decoder_feature,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HEM_PA13.nii.gz,2,foreground,final_decoder_stage_input,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,3.860555352730444e-06,0.06405648589134216,0.9979624230921583,0.9959331327391346,0.000244661932811141
HEM_PA13.nii.gz,2,foreground,final_decoder_stage_input,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HEM_PA13.nii.gz,2,foreground,final_decoder_feature,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,3.860555352730444e-06,0.06405648589134216,0.9979624230921583,0.9959331327391346,0.000244661932811141
HEM_PA13.nii.gz,2,foreground,final_decoder_feature,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HEM_PA13.nii.gz,2,foreground,final_decoder_stage_input,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,0.0001345791679341346,0.4999447464942932,0.9875405144896471,0.9753876857520429,0.0016127926064655185
HEM_PA13.nii.gz,2,foreground,final_decoder_stage_input,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HEM_PA13.nii.gz,2,foreground,final_decoder_feature,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,0.0001345791679341346,0.4999447464942932,0.9875405144896471,0.9753876857520429,0.0016127926064655185
HEM_PA13.nii.gz,2,foreground,final_decoder_feature,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HEM_PA13.nii.gz,3,foreground,final_decoder_stage_input,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,3.250233248763834e-06,0.06755618005990982,0.9983183054243595,0.9966422575459903,0.00017122073040809482
HEM_PA13.nii.gz,3,foreground,final_decoder_stage_input,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HEM_PA13.nii.gz,3,foreground,final_decoder_feature,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,3.250233248763834e-06,0.06755618005990982,0.9983183054243595,0.9966422575459903,0.00017122073040809482
HEM_PA13.nii.gz,3,foreground,final_decoder_feature,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HEM_PA13.nii.gz,3,foreground,final_decoder_stage_input,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,0.00010908321564784274,1.1367928981781006,0.9883675293450263,0.9770025755550484,0.001183621003292501
HEM_PA13.nii.gz,3,foreground,final_decoder_stage_input,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HEM_PA13.nii.gz,3,foreground,final_decoder_feature,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,0.00010908321564784274,1.1367928981781006,0.9883675293450263,0.9770025755550484,0.001183621003292501
HEM_PA13.nii.gz,3,foreground,final_decoder_feature,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,0,context,final_decoder_stage_input,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,3.432878941111994e-07,3.805305242538452,0.9966736118726468,0.9933692800932673,1.4091399862081744e-05
HCC_10142924_20170911.nii.gz,0,context,final_decoder_stage_input,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,0,context,final_decoder_feature,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,3.432878941111994e-07,3.805305242538452,0.9966736118726468,0.9933692800932673,1.4091399862081744e-05
HCC_10142924_20170911.nii.gz,0,context,final_decoder_feature,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,0,context,final_decoder_stage_input,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,2.1774305423605256e-05,155.8268280029297,0.9818456883509834,0.9643387815750372,0.00018239615019410849
HCC_10142924_20170911.nii.gz,0,context,final_decoder_stage_input,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,0,context,final_decoder_feature,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,2.1774305423605256e-05,155.8268280029297,0.9818456883509834,0.9643387815750372,0.00018239615019410849
HCC_10142924_20170911.nii.gz,0,context,final_decoder_feature,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,1,context,final_decoder_stage_input,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,9.299684506913763e-07,0.045814018696546555,0.9987712851011306,0.9975455859773387,3.866173210553825e-05
HCC_10142924_20170911.nii.gz,1,context,final_decoder_stage_input,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,1,context,final_decoder_feature,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,9.299684506913763e-07,0.045814018696546555,0.9987712851011306,0.9975455859773387,3.866173210553825e-05
HCC_10142924_20170911.nii.gz,1,context,final_decoder_feature,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,1,context,final_decoder_stage_input,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,2.227153800049564e-06,0.755434513092041,0.9976120241606967,0.9952354260089686,8.892521873349324e-05
HCC_10142924_20170911.nii.gz,1,context,final_decoder_stage_input,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,1,context,final_decoder_feature,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,2.227153800049564e-06,0.755434513092041,0.9976120241606967,0.9952354260089686,8.892521873349324e-05
HCC_10142924_20170911.nii.gz,1,context,final_decoder_feature,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,2,foreground,final_decoder_stage_input,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,1.3680574966201675e-06,0.002844510367140174,0.9987175141242938,0.9974383135752453,6.87023566570133e-05
HCC_10142924_20170911.nii.gz,2,foreground,final_decoder_stage_input,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,2,foreground,final_decoder_feature,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,1.3680574966201675e-06,0.002844510367140174,0.9987175141242938,0.9974383135752453,6.87023566570133e-05
HCC_10142924_20170911.nii.gz,2,foreground,final_decoder_feature,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,2,foreground,final_decoder_stage_input,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,1.7180000213556923e-05,1.6686971187591553,0.9954622282540819,0.9909654532192825,0.00037293872446753085
HCC_10142924_20170911.nii.gz,2,foreground,final_decoder_stage_input,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,2,foreground,final_decoder_feature,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,1.7180000213556923e-05,1.6686971187591553,0.9954622282540819,0.9909654532192825,0.00037293872446753085
HCC_10142924_20170911.nii.gz,2,foreground,final_decoder_feature,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,3,foreground,final_decoder_stage_input,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,2.6042656031677325e-08,0.00036403609556145966,0.9998219260359227,0.9996439154812271,1.0309710887668189e-05
HCC_10142924_20170911.nii.gz,3,foreground,final_decoder_stage_input,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,3,foreground,final_decoder_feature,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,2.6042656031677325e-08,0.00036403609556145966,0.9998219260359227,0.9996439154812271,1.0309710887668189e-05
HCC_10142924_20170911.nii.gz,3,foreground,final_decoder_feature,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,3,foreground,final_decoder_stage_input,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,1.5157555026235059e-05,1.3363240957260132,0.9956584834197422,0.991354501414936,0.0003044345648959279
HCC_10142924_20170911.nii.gz,3,foreground,final_decoder_stage_input,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10142924_20170911.nii.gz,3,foreground,final_decoder_feature,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,1.5157555026235059e-05,1.3363240957260132,0.9956584834197422,0.991354501414936,0.0003044345648959279
HCC_10142924_20170911.nii.gz,3,foreground,final_decoder_feature,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
MET_PA25.nii.gz,0,context,final_decoder_stage_input,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,7.745332277568052e-34,0.1332913190126419,1.0,0.0,7.093384979347685e-19
MET_PA25.nii.gz,0,context,final_decoder_stage_input,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,0.0,0.0
MET_PA25.nii.gz,0,context,final_decoder_feature,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,7.745332277568052e-34,0.1332913190126419,1.0,0.0,7.093384979347685e-19
MET_PA25.nii.gz,0,context,final_decoder_feature,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,0.0,0.0
MET_PA25.nii.gz,0,context,final_decoder_stage_input,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,4.9231425511661355e-32,6.4652180671691895,1.0,0.0,7.825168299421044e-18
MET_PA25.nii.gz,0,context,final_decoder_stage_input,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,0.0,0.0
MET_PA25.nii.gz,0,context,final_decoder_feature,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,4.9231425511661355e-32,6.4652180671691895,1.0,0.0,7.825168299421044e-18
MET_PA25.nii.gz,0,context,final_decoder_feature,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,0.0,0.0
MET_PA25.nii.gz,1,context,final_decoder_stage_input,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,1.0396939842394204e-07,0.08702412247657776,0.9991182403459397,0.998238034322126,1.1965277735725977e-05
MET_PA25.nii.gz,1,context,final_decoder_stage_input,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
MET_PA25.nii.gz,1,context,final_decoder_feature,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,1.0396939842394204e-07,0.08702412247657776,0.9991182403459397,0.998238034322126,1.1965277735725977e-05
MET_PA25.nii.gz,1,context,final_decoder_feature,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
MET_PA25.nii.gz,1,context,final_decoder_stage_input,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,9.361640877614263e-06,0.2673366963863373,0.9849496089193169,0.9703455292211463,0.00014476373326033354
MET_PA25.nii.gz,1,context,final_decoder_stage_input,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
MET_PA25.nii.gz,1,context,final_decoder_feature,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,9.361640877614263e-06,0.2673366963863373,0.9849496089193169,0.9703455292211463,0.00014476373326033354
MET_PA25.nii.gz,1,context,final_decoder_feature,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
MET_PA25.nii.gz,2,foreground,final_decoder_stage_input,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,8.784811598161468e-07,0.004814522806555033,0.9988929689334568,0.9977883861921062,6.72487512929365e-05
MET_PA25.nii.gz,2,foreground,final_decoder_stage_input,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
MET_PA25.nii.gz,2,foreground,final_decoder_feature,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,8.784811598161468e-07,0.004814522806555033,0.9988929689334568,0.9977883861921062,6.72487512929365e-05
MET_PA25.nii.gz,2,foreground,final_decoder_feature,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
MET_PA25.nii.gz,2,foreground,final_decoder_stage_input,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,2.2626295503869187e-07,0.057491544634103775,0.9994514293313533,0.9989034601922822,4.399083263706416e-05
MET_PA25.nii.gz,2,foreground,final_decoder_stage_input,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
MET_PA25.nii.gz,2,foreground,final_decoder_feature,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,2.2626295503869187e-07,0.057491544634103775,0.9994514293313533,0.9989034601922822,4.399083263706416e-05
MET_PA25.nii.gz,2,foreground,final_decoder_feature,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
MET_PA25.nii.gz,3,foreground,final_decoder_stage_input,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,5.191039349483617e-07,0.01985158771276474,0.9991324079017618,0.9982663199306528,5.2758976380573586e-05
MET_PA25.nii.gz,3,foreground,final_decoder_stage_input,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
MET_PA25.nii.gz,3,foreground,final_decoder_feature,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,5.191039349483617e-07,0.01985158771276474,0.9991324079017618,0.9982663199306528,5.2758976380573586e-05
MET_PA25.nii.gz,3,foreground,final_decoder_feature,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
MET_PA25.nii.gz,3,foreground,final_decoder_stage_input,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,6.787143320252653e-06,0.4235404133796692,0.9972286654068022,0.9944726489527703,0.00021526515774894506
MET_PA25.nii.gz,3,foreground,final_decoder_stage_input,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
MET_PA25.nii.gz,3,foreground,final_decoder_feature,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,6.787143320252653e-06,0.4235404133796692,0.9972286654068022,0.9944726489527703,0.00021526515774894506
MET_PA25.nii.gz,3,foreground,final_decoder_feature,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10147777_20171222.nii.gz,0,context,final_decoder_stage_input,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,1.507595925431815e-06,0.7997710704803467,0.9958803667238535,0.9917945369463489,5.600624717772007e-05
HCC_10147777_20171222.nii.gz,0,context,final_decoder_stage_input,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10147777_20171222.nii.gz,0,context,final_decoder_feature,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,1.507595925431815e-06,0.7997710704803467,0.9958803667238535,0.9917945369463489,5.600624717772007e-05
HCC_10147777_20171222.nii.gz,0,context,final_decoder_feature,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10147777_20171222.nii.gz,0,context,final_decoder_stage_input,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,6.240705715754302e-06,1.8725600242614746,0.992458357014821,0.9850296153262025,0.00010911963181570172
HCC_10147777_20171222.nii.gz,0,context,final_decoder_stage_input,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10147777_20171222.nii.gz,0,context,final_decoder_feature,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,6.240705715754302e-06,1.8725600242614746,0.992458357014821,0.9850296153262025,0.00010911963181570172
HCC_10147777_20171222.nii.gz,0,context,final_decoder_feature,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10147777_20171222.nii.gz,1,context,final_decoder_stage_input,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,2.4325947833858663e-07,0.03310025483369827,0.9994391296565166,0.9988788881114433,3.8530994061147794e-05
HCC_10147777_20171222.nii.gz,1,context,final_decoder_stage_input,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10147777_20171222.nii.gz,1,context,final_decoder_feature,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,2.4325947833858663e-07,0.03310025483369827,0.9994391296565166,0.9988788881114433,3.8530994061147794e-05
HCC_10147777_20171222.nii.gz,1,context,final_decoder_feature,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10147777_20171222.nii.gz,1,context,final_decoder_stage_input,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,8.434429219050799e-06,0.06568042188882828,0.9957482395054202,0.9915324808741468,0.00020874767506029457
HCC_10147777_20171222.nii.gz,1,context,final_decoder_stage_input,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10147777_20171222.nii.gz,1,context,final_decoder_feature,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,8.434429219050799e-06,0.06568042188882828,0.9957482395054202,0.9915324808741468,0.00020874767506029457
HCC_10147777_20171222.nii.gz,1,context,final_decoder_feature,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10147777_20171222.nii.gz,2,foreground,final_decoder_stage_input,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,3.486221089588071e-07,0.007089253980666399,0.9994107039208128,0.9988221019723149,4.7184363211272284e-05
HCC_10147777_20171222.nii.gz,2,foreground,final_decoder_stage_input,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10147777_20171222.nii.gz,2,foreground,final_decoder_feature,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,3.486221089588071e-07,0.007089253980666399,0.9994107039208128,0.9988221019723149,4.7184363211272284e-05
HCC_10147777_20171222.nii.gz,2,foreground,final_decoder_feature,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10147777_20171222.nii.gz,2,foreground,final_decoder_stage_input,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,0.00013543548993766308,0.4737788438796997,0.9781009651932746,0.9571405118102156,0.0014014177722856402
HCC_10147777_20171222.nii.gz,2,foreground,final_decoder_stage_input,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10147777_20171222.nii.gz,2,foreground,final_decoder_feature,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,0.00013543548993766308,0.4737788438796997,0.9781009651932746,0.9571405118102156,0.0014014177722856402
HCC_10147777_20171222.nii.gz,2,foreground,final_decoder_feature,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10147777_20171222.nii.gz,3,foreground,final_decoder_stage_input,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,1.6886225466805627e-06,0.05037906393408775,0.9982082684339655,0.9964229459885169,0.00011616485426202416
HCC_10147777_20171222.nii.gz,3,foreground,final_decoder_stage_input,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10147777_20171222.nii.gz,3,foreground,final_decoder_feature,gamma,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,1.6886225466805627e-06,0.05037906393408775,0.9982082684339655,0.9964229459885169,0.00011616485426202416
HCC_10147777_20171222.nii.gz,3,foreground,final_decoder_feature,gamma,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
HCC_10147777_20171222.nii.gz,3,foreground,final_decoder_stage_input,blur,source_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,source_side_mask_embedding,5.175302067073062e-05,0.12119472026824951,0.986181694569559,0.9727400751072961,0.0007966469856910408
HCC_10147777_20171222.nii.gz,3,foreground,final_decoder_stage_input,blur,action_mask_embedding,not_used_after_final_boundary; skip_embedded_in_candidate_state,action_specific_mask_embedding,0.0,0.0,1.0,1.0,0.0
