case,patch_index,patch_kind,candidate_state,action,state_shape,channels,spatial_resolution,tensor_memory_mb,normalized_mse,delta_rms,delta_l2_norm,relative_delta_norm,relative_delta_norm_valid,gamma_vs_blur_delta_cosine,gamma_vs_blur_delta_cosine_valid,state_variance,delta_variance
ICC_PA18.nii.gz,1,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.01009846106171608,0.12970411777496338,258.80584716796875,0.10075270384550095,True,0.03562593460083008,True,1.5718926191329956,0.016822727397084236
ICC_PA18.nii.gz,1,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.11030033975839615,0.4170580804347992,832.157958984375,0.32395777106285095,True,0.03562593460083008,True,1.5718926191329956,0.1738739013671875
ICC_PA18.nii.gz,1,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0014123363653197885,0.08762557059526443,804.966064453125,0.03770728409290314,True,-0.042396098375320435,True,5.337456703186035,0.007676790934056044
ICC_PA18.nii.gz,1,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.01894601620733738,0.3112967610359192,2859.915283203125,0.13396793603897095,True,-0.042396098375320435,True,5.337456703186035,0.09685017913579941
ICC_PA18.nii.gz,1,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.0065668923780322075,0.08604029566049576,1786.6722412109375,0.08514075726270676,True,-0.08051662147045135,True,1.0325267314910889,0.007205234840512276
ICC_PA18.nii.gz,1,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.06429632008075714,0.26272112131118774,5472.921875,0.26080256700515747,True,-0.08051662147045135,True,1.0325267314910889,0.06901943683624268
ICC_PA18.nii.gz,1,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.003240668447688222,0.04029076173901558,599.2111206054688,0.05645715817809105,True,-0.0998721569776535,True,0.3208419978618622,0.0016213618218898773
ICC_PA18.nii.gz,1,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.03153790533542633,0.1258840560913086,1864.1142578125,0.17563524842262268,True,-0.0998721569776535,True,0.3208419978618622,0.015844518318772316
ICC_PA18.nii.gz,2,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.013135087676346302,0.13418205082416534,267.7414855957031,0.11464506387710571,True,0.1299516260623932,True,1.2770960330963135,0.018004436045885086
ICC_PA18.nii.gz,2,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.09928949177265167,0.36543941497802734,729.1612548828125,0.31222185492515564,True,0.1299516260623932,True,1.2770960330963135,0.13352042436599731
ICC_PA18.nii.gz,2,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0019108662381768227,0.1001061424612999,919.4244384765625,0.04385325685143471,True,-0.11872868239879608,True,5.168540000915527,0.010020699352025986
ICC_PA18.nii.gz,2,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.01910480670630932,0.3084592819213867,2832.82666015625,0.13511569797992706,True,-0.11872868239879608,True,5.168540000915527,0.09510144591331482
ICC_PA18.nii.gz,2,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.006960258353501558,0.08647213876247406,1775.325927734375,0.0858982726931572,True,-0.043454356491565704,True,0.994870662689209,0.007316206116229296
ICC_PA18.nii.gz,2,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.06420335918664932,0.2572341859340668,5355.5126953125,0.25912386178970337,True,-0.043454356491565704,True,0.994870662689209,0.06616923213005066
ICC_PA18.nii.gz,2,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0029708007350564003,0.03871743381023407,575.3949584960938,0.05408988520503044,True,-0.06955253332853317,True,0.33482784032821655,0.0014974817167967558
ICC_PA18.nii.gz,2,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.027176450937986374,0.11716637015342712,1734.183837890625,0.16302159428596497,True,-0.06955253332853317,True,0.33482784032821655,0.013719690963625908
ICC_PA18.nii.gz,3,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.012502843514084816,0.1293632835149765,258.12579345703125,0.11170189827680588,True,0.025749433785676956,True,1.251603126525879,0.016734566539525986
ICC_PA18.nii.gz,3,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.09560578316450119,0.353842556476593,706.0220336914062,0.30552545189857483,True,0.025749433785676956,True,1.251603126525879,0.12516619265079498
ICC_PA18.nii.gz,3,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0019023783970624208,0.10051998496055603,923.5322265625,0.04378636181354523,True,-0.1212892234325409,True,5.231192588806152,0.010104138404130936
ICC_PA18.nii.gz,3,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.02007221430540085,0.314145028591156,2886.17724609375,0.13683897256851196,True,-0.1212892234325409,True,5.231192588806152,0.09863375127315521
ICC_PA18.nii.gz,3,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.006762503180652857,0.08608022332191467,1778.330810546875,0.08571836352348328,True,-0.08724287897348404,True,1.0089190006256104,0.007237112615257502
ICC_PA18.nii.gz,3,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.07175995409488678,0.2717628479003906,5663.1201171875,0.27297136187553406,True,-0.08724287897348404,True,1.0089190006256104,0.07384985685348511
ICC_PA18.nii.gz,3,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0032170650083571672,0.040338631719350815,600.2202758789062,0.05641571804881096,True,-0.12307082861661911,True,0.33456987142562866,0.0016257589450106025
ICC_PA18.nii.gz,3,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.02917092852294445,0.1213795393705368,1797.3619384765625,0.168937087059021,True,-0.12307082861661911,True,0.33456987142562866,0.014728949405252934
HCC_10081574_20140213.nii.gz,0,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.0027849902398884296,0.13989515602588654,279.1326904296875,0.052520718425512314,True,0.014839068986475468,True,7.065956115722656,0.01956993341445923
HCC_10081574_20140213.nii.gz,0,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.03387925401329994,0.470909982919693,939.6168212890625,0.17679530382156372,True,0.014839068986475468,True,7.065956115722656,0.2216164916753769
HCC_10081574_20140213.nii.gz,0,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0011800838401541114,0.20703113079071045,1905.4847412109375,0.03372684493660927,True,0.5520278215408325,True,37.3653450012207,0.04280706122517586
HCC_10081574_20140213.nii.gz,0,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.014316467568278313,0.6785650253295898,6240.99560546875,0.11046485602855682,True,0.5520278215408325,True,37.3653450012207,0.45930224657058716
HCC_10081574_20140213.nii.gz,0,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.0019934698939323425,0.0916667953133583,1910.515380859375,0.04462909325957298,True,0.1332322359085083,True,4.212886333465576,0.008348309434950352
HCC_10081574_20140213.nii.gz,0,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.023885970935225487,0.30313488841056824,6338.0771484375,0.14805567264556885,True,0.1332322359085083,True,4.212886333465576,0.09172645211219788
HCC_10081574_20140213.nii.gz,0,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0033451649360358715,0.04044583812355995,597.5115356445312,0.057234641164541245,True,0.07141459733247757,True,0.30939728021621704,0.001635861350223422
HCC_10081574_20140213.nii.gz,0,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.034259505569934845,0.12964096665382385,1913.34033203125,0.18327569961547852,True,0.07141459733247757,True,0.30939728021621704,0.016804462298750877
HCC_10081574_20140213.nii.gz,1,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.00962570495903492,0.1311173141002655,261.6239318847656,0.09822896867990494,True,-0.039381347596645355,True,1.713368535041809,0.017189087346196175
HCC_10081574_20140213.nii.gz,1,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.07058405876159668,0.34869617223739624,695.7527465820312,0.2612263858318329,True,-0.039381347596645355,True,1.713368535041809,0.12155132740736008
HCC_10081574_20140213.nii.gz,1,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.001351605518721044,0.08477023243904114,777.5327758789062,0.03659309819340706,True,0.0091421352699399,True,5.290256977081299,0.007184537593275309
HCC_10081574_20140213.nii.gz,1,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.011573411524295807,0.24598552286624908,2255.791015625,0.10616450011730194,True,0.0091421352699399,True,5.290256977081299,0.06049957871437073
HCC_10081574_20140213.nii.gz,1,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.006083461456000805,0.08035703748464584,1696.431884765625,0.08010589331388474,True,-0.10451988875865936,True,1.030133843421936,0.006431926507502794
HCC_10081574_20140213.nii.gz,1,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.054297856986522675,0.23870351910591125,5050.16357421875,0.23846985399723053,True,-0.10451988875865936,True,1.030133843421936,0.056967854499816895
HCC_10081574_20140213.nii.gz,1,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.003200320992618799,0.038847435265779495,573.4636840820312,0.05583388730883598,True,-0.051653336733579636,True,0.3054559528827667,0.001508803921751678
HCC_10081574_20140213.nii.gz,1,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.03542092442512512,0.12946349382400513,1916.740234375,0.18661871552467346,True,-0.051653336733579636,True,0.3054559528827667,0.01676078327000141
HCC_10081574_20140213.nii.gz,2,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.01110079512000084,0.13105671107769012,261.5028991699219,0.10493925958871841,True,0.010383199900388718,True,1.4800220727920532,0.017175721004605293
HCC_10081574_20140213.nii.gz,2,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.10631105303764343,0.3940485715866089,786.2430419921875,0.3155137598514557,True,0.010383199900388718,True,1.4800220727920532,0.1551109254360199
HCC_10081574_20140213.nii.gz,2,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0016825856873765588,0.08910191804170609,817.1558227539062,0.04075069725513458,True,0.059089887887239456,True,4.728243827819824,0.007935668341815472
HCC_10081574_20140213.nii.gz,2,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.019736045971512794,0.3063812255859375,2811.40771484375,0.14020192623138428,True,0.059089887887239456,True,4.728243827819824,0.09384772181510925
HCC_10081574_20140213.nii.gz,2,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.0071978215128183365,0.08368639647960663,1763.7943115234375,0.08650226891040802,True,-0.05420495942234993,True,0.9491592645645142,0.006979748141020536
HCC_10081574_20140213.nii.gz,2,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.06578977406024933,0.25400200486183167,5367.73291015625,0.26325127482414246,True,-0.05420495942234993,True,0.9491592645645142,0.06450704485177994
HCC_10081574_20140213.nii.gz,2,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0033315818291157484,0.03955604508519173,582.31201171875,0.05684145912528038,True,-0.014835216104984283,True,0.30772286653518677,0.0015637734904885292
HCC_10081574_20140213.nii.gz,2,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.0397985614836216,0.13707420229911804,2023.3359375,0.19750471413135529,True,-0.014835216104984283,True,0.30772286653518677,0.018789179623126984
HCC_10081574_20140213.nii.gz,3,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.017634276300668716,0.16465911269187927,328.5521240234375,0.13154013454914093,True,0.08296443521976471,True,1.495002031326294,0.027109676972031593
HCC_10081574_20140213.nii.gz,3,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.15136705338954926,0.463189959526062,924.1978149414062,0.37001466751098633,True,0.08296443521976471,True,1.495002031326294,0.2140054702758789
HCC_10081574_20140213.nii.gz,3,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.003435894614085555,0.12362983822822571,1134.59521484375,0.05772013962268829,True,0.22935959696769714,True,4.537024974822998,0.015281124040484428
HCC_10081574_20140213.nii.gz,3,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.03202057629823685,0.37298476696014404,3423.150146484375,0.17414554953575134,True,0.22935959696769714,True,4.537024974822998,0.13906307518482208
HCC_10081574_20140213.nii.gz,3,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.011008011177182198,0.1024673730134964,2148.9189453125,0.10620219260454178,True,-0.04133044555783272,True,0.9347760081291199,0.010493558831512928
HCC_10081574_20140213.nii.gz,3,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.09802363067865372,0.30049949884414673,6342.54345703125,0.3134562075138092,True,-0.04133044555783272,True,0.9347760081291199,0.0901443138718605
HCC_10081574_20140213.nii.gz,3,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.005437859799712896,0.05040886998176575,743.9935302734375,0.0727476179599762,True,-0.0036881649866700172,True,0.3072360157966614,0.002540488727390766
HCC_10081574_20140213.nii.gz,3,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.051477596163749695,0.1555706262588501,2292.806640625,0.22419042885303497,True,-0.0036881649866700172,True,0.3072360157966614,0.024199534207582474
MET_PA19.nii.gz,0,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.005314211826771498,0.17235805094242096,343.9130859375,0.07318215072154999,True,0.02822439931333065,True,5.51100492477417,0.029706940054893494
MET_PA19.nii.gz,0,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.041568953543901443,0.4606269598007202,919.0969848632812,0.195577010512352,True,0.02822439931333065,True,5.51100492477417,0.21213191747665405
MET_PA19.nii.gz,0,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0006460705772042274,0.11854448169469833,1089.8212890625,0.025637291371822357,True,-0.34422004222869873,True,21.100971221923828,0.014042827300727367
MET_PA19.nii.gz,0,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.013331040740013123,0.49471545219421387,4548.19775390625,0.10699319839477539,True,-0.34422004222869873,True,21.100971221923828,0.24429094791412354
MET_PA19.nii.gz,0,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.001995745114982128,0.07366239279508591,1546.6668701171875,0.045899659395217896,True,-0.23278623819351196,True,2.5977957248687744,0.005412592086941004
MET_PA19.nii.gz,0,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.03272419795393944,0.2804718017578125,5885.50927734375,0.174661323428154,True,-0.23278623819351196,True,2.5977957248687744,0.07861856371164322
MET_PA19.nii.gz,0,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.002105530584231019,0.032251980155706406,476.552978515625,0.045268043875694275,True,-0.13471265137195587,True,0.3202172517776489,0.0010398412123322487
MET_PA19.nii.gz,0,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.032671693712472916,0.12742260098457336,1877.368896484375,0.1783323585987091,True,-0.13471265137195587,True,0.3202172517776489,0.016233017668128014
MET_PA19.nii.gz,1,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.007559201680123806,0.12770803272724152,254.82083129882812,0.08637939393520355,True,-0.05222814530134201,True,2.1203720569610596,0.016308585181832314
MET_PA19.nii.gz,1,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.0972842276096344,0.4607280492782593,919.288818359375,0.3116213381290436,True,-0.05222814530134201,True,2.1203720569610596,0.21225370466709137
MET_PA19.nii.gz,1,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0014910877216607332,0.08989127725362778,825.3346557617188,0.03825967386364937,True,-0.14368706941604614,True,5.43741512298584,0.008072958327829838
MET_PA19.nii.gz,1,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.019549593329429626,0.3261663019657135,2992.4609375,0.13872018456459045,True,-0.14368706941604614,True,5.43741512298584,0.10633694380521774
MET_PA19.nii.gz,1,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.005030703265219927,0.0729544386267662,1515.2877197265625,0.07264307886362076,True,-0.18916167318820953,True,1.006907343864441,0.005224961321800947
MET_PA19.nii.gz,1,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.09243696928024292,0.3101717531681061,6538.705078125,0.313466340303421,True,-0.18916167318820953,True,1.006907343864441,0.09614989906549454
MET_PA19.nii.gz,1,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0031558230984956026,0.038659390062093735,572.030029296875,0.055531278252601624,True,-0.17945948243141174,True,0.3066246211528778,0.0014936361694708467
MET_PA19.nii.gz,1,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.06430931389331818,0.17466038465499878,2581.3203125,0.2505882680416107,True,-0.17945948243141174,True,0.3066246211528778,0.030506102368235588
MET_PA19.nii.gz,2,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.004842618014663458,0.08980350196361542,179.19154357910156,0.06977976113557816,True,-0.07972881942987442,True,1.5812034606933594,0.008064022287726402
MET_PA19.nii.gz,2,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.108782559633255,0.41752874851226807,833.0914306640625,0.32441776990890503,True,-0.07972881942987442,True,1.5812034606933594,0.17431595921516418
MET_PA19.nii.gz,2,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0009160444606095552,0.06524292379617691,598.0817260742188,0.030171936377882957,True,-0.10138033330440521,True,4.610670566558838,0.004256027285009623
MET_PA19.nii.gz,2,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.02118191495537758,0.31605783104896545,2897.736572265625,0.14618457853794098,True,-0.10138033330440521,True,4.610670566558838,0.09987986832857132
MET_PA19.nii.gz,2,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.004313626792281866,0.0640282928943634,1340.6181640625,0.06769485026597977,True,-0.20188894867897034,True,0.9025064706802368,0.004060707055032253
MET_PA19.nii.gz,2,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.09144023805856705,0.2941628396511078,6206.64404296875,0.3134060502052307,True,-0.20188894867897034,True,0.9025064706802368,0.0865120217204094
MET_PA19.nii.gz,2,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0021496398840099573,0.03196576237678528,472.8220520019531,0.04587729647755623,True,-0.17281676828861237,True,0.31008002161979675,0.0010216296650469303
MET_PA19.nii.gz,2,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.05620285123586655,0.16358569264411926,2417.04345703125,0.2345225214958191,True,-0.17281676828861237,True,0.31008002161979675,0.026758620515465736
MET_PA19.nii.gz,3,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.006746896076947451,0.10776687413454056,215.03326416015625,0.08194705843925476,True,0.0012499502627179027,True,1.6591862440109253,0.011613172478973866
MET_PA19.nii.gz,3,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.13355419039726257,0.4649879038333893,927.7847900390625,0.3535696566104889,True,0.0012499502627179027,True,1.6591862440109253,0.2160700559616089
MET_PA19.nii.gz,3,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0012279996881261468,0.07818825542926788,717.5717163085938,0.03500071540474892,True,0.08076746016740799,True,4.929793834686279,0.006113176234066486
MET_PA19.nii.gz,3,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.02909601479768753,0.374908983707428,3441.5185546875,0.1678656041622162,True,0.08076746016740799,True,4.929793834686279,0.14027419686317444
MET_PA19.nii.gz,3,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.005101904738694429,0.07159136980772018,1485.196044921875,0.07332787662744522,True,-0.1706327348947525,True,0.9492674469947815,0.005049955099821091
MET_PA19.nii.gz,3,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.10263369977474213,0.3138285279273987,6606.251953125,0.32616734504699707,True,-0.1706327348947525,True,0.9492674469947815,0.09848518669605255
MET_PA19.nii.gz,3,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.002759514842182398,0.03622373566031456,535.6808471679688,0.051911111921072006,True,-0.12505899369716644,True,0.31101876497268677,0.0013116043992340565
MET_PA19.nii.gz,3,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.05957700312137604,0.16837452352046967,2482.34814453125,0.24055638909339905,True,-0.12505899369716644,True,0.31101876497268677,0.02834998071193695
HEM_PA24.nii.gz,0,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.005537806078791618,0.19125767052173615,381.624267578125,0.0737408697605133,True,0.1414269357919693,True,6.697253227233887,0.036577265709638596
HEM_PA24.nii.gz,0,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.03601773828268051,0.4835396409034729,964.8137817382812,0.18642999231815338,True,0.1414269357919693,True,6.697253227233887,0.2337874472141266
HEM_PA24.nii.gz,0,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0015041450969874859,0.21735216677188873,1999.5404052734375,0.03794681653380394,True,0.3632883131504059,True,32.439491271972656,0.047187577933073044
HEM_PA24.nii.gz,0,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.007080237381160259,0.4631181061267853,4256.6865234375,0.08078241348266602,True,0.3632883131504059,True,32.439491271972656,0.21441008150577545
HEM_PA24.nii.gz,0,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.002414030022919178,0.09417595714330673,1957.370361328125,0.04912290349602699,True,-0.0036497015971690416,True,3.6893868446350098,0.008763385005295277
HEM_PA24.nii.gz,0,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.02092628739774227,0.27269378304481506,5722.955078125,0.1436254382133484,True,-0.0036497015971690416,True,3.6893868446350098,0.07433395087718964
HEM_PA24.nii.gz,0,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.003074851119890809,0.03900180011987686,575.1246337890625,0.05472269281744957,True,-0.03281860426068306,True,0.31884872913360596,0.0015205963281914592
HEM_PA24.nii.gz,0,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.02928232215344906,0.12060610204935074,1778.4761962890625,0.1692207157611847,True,-0.03281860426068306,True,0.31884872913360596,0.014545627869665623
HEM_PA24.nii.gz,1,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.006902074441313744,0.1167270764708519,232.91043090820312,0.08341535180807114,True,-0.12349087744951248,True,1.8914380073547363,0.013624339364469051
HEM_PA24.nii.gz,1,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.0880742147564888,0.4131316840648651,824.3199462890625,0.2952248156070709,True,-0.12349087744951248,True,1.8914380073547363,0.1706005483865738
HEM_PA24.nii.gz,1,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0015811623306944966,0.09040085971355438,829.5316162109375,0.0398455485701561,True,-0.06786800920963287,True,5.066639423370361,0.008168799802660942
HEM_PA24.nii.gz,1,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.019083799794316292,0.31321269273757935,2874.0732421875,0.13805262744426727,True,-0.06786800920963287,True,5.066639423370361,0.09804857522249222
HEM_PA24.nii.gz,1,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.0060915229842066765,0.07937636226415634,1635.9827880859375,0.07960686832666397,True,-0.13894636929035187,True,0.9756631255149841,0.006205056793987751
HEM_PA24.nii.gz,1,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.08977492153644562,0.3013635277748108,6353.95458984375,0.3091832399368286,True,-0.13894636929035187,True,0.9756631255149841,0.09077423065900803
HEM_PA24.nii.gz,1,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0034999714698642492,0.040629588067531586,600.6549072265625,0.058444879949092865,True,-0.1371256560087204,True,0.30634015798568726,0.001650758320465684
HEM_PA24.nii.gz,1,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.0580250546336174,0.16546690464019775,2438.2705078125,0.23724840581417084,True,-0.1371256560087204,True,0.30634015798568726,0.027378933504223824
HEM_PA24.nii.gz,2,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.005631737876683474,0.09751028567552567,194.5686492919922,0.07549678534269333,True,-0.17280010879039764,True,1.5960512161254883,0.009503165259957314
HEM_PA24.nii.gz,2,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.137800395488739,0.4512694478034973,900.4174194335938,0.34938114881515503,True,-0.17280010879039764,True,1.5960512161254883,0.2032506912946701
HEM_PA24.nii.gz,2,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0011588732013478875,0.07172894477844238,657.936279296875,0.03401347994804382,True,-0.17968006432056427,True,4.388901710510254,0.005143370013684034
HEM_PA24.nii.gz,2,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.03345812112092972,0.3857259750366211,3540.656494140625,0.18304210901260376,True,-0.17968006432056427,True,4.388901710510254,0.14847175776958466
HEM_PA24.nii.gz,2,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.005624877288937569,0.07241857051849365,1515.9041748046875,0.07686037570238113,True,-0.1781509965658188,True,0.8896770477294922,0.0051942202262580395
HEM_PA24.nii.gz,2,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.09758032858371735,0.2994175851345062,6306.125,0.3197373151779175,True,-0.1781509965658188,True,0.8896770477294922,0.0896507278084755
HEM_PA24.nii.gz,2,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.00260501098819077,0.03507370501756668,517.9326171875,0.05040571466088295,True,-0.14828205108642578,True,0.3098048269748688,0.0012299552327021956
