source,action,case,scope,patch_count,valid_auroc_count,pseudo_accuracy,reliability_mean,auroc,auprc,spearman
confidence_rank,all,HEM_PA101.nii.gz,background,4,2,0.9998594142097842,0.5156333744525909,0.999573865945198,0.9999999400433361,0.029014856750571114
world_pairwise,all,HEM_PA101.nii.gz,overall,4,2,0.9897357799388744,0.49999991059303284,0.8180924632887007,0.9971815654112137,0.15624923265242463
world_pairwise,all,HEM_PA101.nii.gz,foreground,4,2,0.680180340881726,0.1103639230132103,0.3011771318587483,0.5692654762252428,-0.3212358381843496
world_pairwise,all,HEM_PA101.nii.gz,background,4,2,0.9998594142097842,0.5131795108318329,0.9927295259531624,0.9999989728040146,0.0286169837704138
joint_product,all,HEM_PA101.nii.gz,overall,4,2,0.9897357799388744,0.2522795796394348,0.9476701438953332,0.9994088331918107,0.21989869122584088
joint_product,all,HEM_PA101.nii.gz,foreground,4,2,0.680180340881726,0.0071652838960289955,0.3811065926785836,0.5768191767458394,-0.19209365158404393
joint_product,all,HEM_PA101.nii.gz,background,4,2,0.9998594142097842,0.2606477588415146,0.9986932327288082,0.9999998160573023,0.02896334681752284
confidence_rank,blur,HCC_10020116_20180118.nii.gz,background,2,2,0.9982532623356463,0.5071244835853577,0.9982684734808359,0.9999962945092976,0.3315173968205829
confidence_rank,blur,HCC_10020116_20180118.nii.gz,foreground,2,2,0.7838100263577514,0.01866632455494255,0.6717991875003159,0.7896491665113374,0.16302143699124066
confidence_rank,blur,HCC_10020116_20180118.nii.gz,overall,2,2,0.9969789716932509,0.5000000596046448,0.9961443048206319,0.999982215624611,0.3495535955082675
confidence_rank,gamma,HCC_10020116_20180118.nii.gz,background,2,2,0.9982532623356463,0.5071244835853577,0.9982684734808359,0.9999962945092976,0.3315173968205829
confidence_rank,gamma,HCC_10020116_20180118.nii.gz,foreground,2,2,0.7838100263577514,0.01866632455494255,0.6717991875003159,0.7896491665113374,0.16302143699124066
confidence_rank,gamma,HCC_10020116_20180118.nii.gz,overall,2,2,0.9969789716932509,0.5000000596046448,0.9961443048206319,0.999982215624611,0.3495535955082675
joint_product,blur,HCC_10020116_20180118.nii.gz,background,2,2,0.9982532623356463,0.2671840041875839,0.9985446523532867,0.9999968551771068,0.07130553000941028
joint_product,blur,HCC_10020116_20180118.nii.gz,foreground,2,2,0.7838100263577514,0.0008089088769338559,0.5227369901155957,0.7443201272205127,-0.03644103438027975
joint_product,blur,HCC_10020116_20180118.nii.gz,overall,2,2,0.9969789716932509,0.26298750936985016,0.9949239900946156,0.9999760648052008,0.08933342569259956
joint_product,gamma,HCC_10020116_20180118.nii.gz,background,2,2,0.9982532623356463,0.2671840041875839,0.9985446523532867,0.9999968551771068,0.07130553000941028
joint_product,gamma,HCC_10020116_20180118.nii.gz,foreground,2,2,0.7838100263577514,0.0008089088769338559,0.5227369901155957,0.7443201272205127,-0.03644103438027975
joint_product,gamma,HCC_10020116_20180118.nii.gz,overall,2,2,0.9969789716932509,0.26298750936985016,0.9949239900946156,0.9999760648052008,0.08933342569259956
world_pairwise,blur,HCC_10020116_20180118.nii.gz,background,2,2,0.9982532623356463,0.5070892870426178,0.9903814509609385,0.999978463423792,0.07004773047712143
world_pairwise,blur,HCC_10020116_20180118.nii.gz,foreground,2,2,0.7838100263577514,0.029431145638227463,0.35914351093573593,0.702961324207134,-0.21310471828220307
world_pairwise,blur,HCC_10020116_20180118.nii.gz,overall,2,2,0.9969789716932509,0.4999999403953552,0.9767390452148321,0.9998814512291927,0.08526623410978842
world_pairwise,gamma,HCC_10020116_20180118.nii.gz,background,2,2,0.9982532623356463,0.5070892870426178,0.9903814509609385,0.999978463423792,0.07004773047712143
world_pairwise,gamma,HCC_10020116_20180118.nii.gz,foreground,2,2,0.7838100263577514,0.029431145638227463,0.35914351093573593,0.702961324207134,-0.21310471828220307
world_pairwise,gamma,HCC_10020116_20180118.nii.gz,overall,2,2,0.9969789716932509,0.4999999403953552,0.9767390452148321,0.9998814512291927,0.08526623410978842
confidence_rank,all,HCC_10020116_20180118.nii.gz,overall,4,4,0.9969789716932509,0.5000000596046448,0.9961443048206319,0.999982215624611,0.3495535955082675
confidence_rank,all,HCC_10020116_20180118.nii.gz,foreground,4,4,0.7838100263577514,0.01866632455494255,0.6717991875003159,0.7896491665113374,0.16302143699124066
confidence_rank,all,HCC_10020116_20180118.nii.gz,background,4,4,0.9982532623356463,0.5071244835853577,0.9982684734808359,0.9999962945092976,0.3315173968205829
world_pairwise,all,HCC_10020116_20180118.nii.gz,overall,4,4,0.9969789716932509,0.4999999403953552,0.9767390452148321,0.9998814512291927,0.08526623410978842
world_pairwise,all,HCC_10020116_20180118.nii.gz,foreground,4,4,0.7838100263577514,0.029431145638227463,0.35914351093573593,0.702961324207134,-0.21310471828220307
world_pairwise,all,HCC_10020116_20180118.nii.gz,background,4,4,0.9982532623356463,0.5070892870426178,0.9903814509609385,0.999978463423792,0.07004773047712143
joint_product,all,HCC_10020116_20180118.nii.gz,overall,4,4,0.9969789716932509,0.26298750936985016,0.9949239900946156,0.9999760648052008,0.08933342569259956
joint_product,all,HCC_10020116_20180118.nii.gz,foreground,4,4,0.7838100263577514,0.0008089088769338559,0.5227369901155957,0.7443201272205127,-0.03644103438027975
joint_product,all,HCC_10020116_20180118.nii.gz,background,4,4,0.9982532623356463,0.2671840041875839,0.9985446523532867,0.9999968551771068,0.07130553000941028
confidence_rank,all,__all__,background,8,8,0.9971761820238214,0.5131845846772194,0.9977874495522894,0.9999836929150426,0.11656998460631673
confidence_rank,all,__all__,foreground,8,8,0.67564737256247,0.03465548010717612,0.513795325120672,0.651937955788852,-0.005117183321784291
confidence_rank,all,__all__,overall,8,8,0.9882321357727051,0.5000000558793545,0.9781802452458108,0.9996653220991728,0.24674857177261234
confidence_rank,blur,__all__,background,8,8,0.9971761820238214,0.5131845846772194,0.9977874495522894,0.9999836929150426,0.11656998460631673
confidence_rank,blur,__all__,foreground,8,8,0.67564737256247,0.03465548010717612,0.513795325120672,0.651937955788852,-0.005117183321784291
confidence_rank,blur,__all__,overall,8,8,0.9882321357727051,0.5000000558793545,0.9781802452458108,0.9996653220991728,0.24674857177261234
confidence_rank,gamma,__all__,background,8,8,0.9971761820238214,0.5131845846772194,0.9977874495522894,0.9999836929150426,0.11656998460631673
confidence_rank,gamma,__all__,foreground,8,8,0.67564737256247,0.03465548010717612,0.513795325120672,0.651937955788852,-0.005117183321784291
confidence_rank,gamma,__all__,overall,8,8,0.9882321357727051,0.5000000558793545,0.9781802452458108,0.9996653220991728,0.24674857177261234
joint_product,all,__all__,background,8,8,0.9971761820238214,0.268448400311172,0.9972303182239134,0.9999788622406742,0.07957815640846015
joint_product,all,__all__,foreground,8,8,0.67564737256247,0.0050560656286506855,0.3807416731029504,0.5830412785156478,-0.2130101875631367
joint_product,all,__all__,overall,8,8,0.9882321357727051,0.2608958138152957,0.9675280537456858,0.999473607306765,0.20436629016473773
joint_product,blur,__all__,background,8,8,0.9971761820238214,0.268448400311172,0.9972303182239134,0.9999788622406742,0.07957815640846015
joint_product,blur,__all__,foreground,8,8,0.67564737256247,0.0050560656286506855,0.3807416731029504,0.5830412785156478,-0.2130101875631367
joint_product,blur,__all__,overall,8,8,0.9882321357727051,0.2608958138152957,0.9675280537456858,0.999473607306765,0.20436629016473773
joint_product,gamma,__all__,background,8,8,0.9971761820238214,0.268448400311172,0.9972303182239134,0.9999788622406742,0.07957815640846015
joint_product,gamma,__all__,foreground,8,8,0.67564737256247,0.0050560656286506855,0.3807416731029504,0.5830412785156478,-0.2130101875631367
joint_product,gamma,__all__,overall,8,8,0.9882321357727051,0.2608958138152957,0.9675280537456858,0.999473607306765,0.20436629016473773
world_pairwise,all,__all__,background,8,8,0.9971761820238214,0.5117927007377148,0.9773022037090924,0.9991106623484578,0.07431203219058674
world_pairwise,all,__all__,foreground,8,8,0.67564737256247,0.08130482444539666,0.2831226869657602,0.5537562404160392,-0.35503385455682235
world_pairwise,all,__all__,overall,8,8,0.9882321357727051,0.4999999329447746,0.8819500719408403,0.9969154256061943,0.16261705718450872
world_pairwise,blur,__all__,background,8,8,0.9971761820238214,0.5117927007377148,0.9773022037090924,0.9991106623484578,0.07431203219058674
world_pairwise,blur,__all__,foreground,8,8,0.67564737256247,0.08130482444539666,0.2831226869657602,0.5537562404160392,-0.35503385455682235
world_pairwise,blur,__all__,overall,8,8,0.9882321357727051,0.4999999329447746,0.8819500719408403,0.9969154256061943,0.16261705718450872
world_pairwise,gamma,__all__,background,8,8,0.9971761820238214,0.5117927007377148,0.9773022037090924,0.9991106623484578,0.07431203219058674
world_pairwise,gamma,__all__,foreground,8,8,0.67564737256247,0.08130482444539666,0.2831226869657602,0.5537562404160392,-0.35503385455682235
world_pairwise,gamma,__all__,overall,8,8,0.9882321357727051,0.4999999329447746,0.8819500719408403,0.9969154256061943,0.16261705718450872
