source,action,case,scope,decile,voxel_count,reliability_mean,pseudo_label_accuracy,aggregation
world_pairwise,all,CYST_PA62.nii.gz,background,1,2292268,0.05485090852395539,0.9764966400089344,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,background,2,2773354,0.15013811257117818,0.999442552230981,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,background,3,2795566,0.25001969297131466,0.9998147065746257,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,background,4,2796242,0.34998565168242185,0.9999842645951245,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,background,5,2815242,0.45000483366034005,0.9999971583259982,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,background,6,2816022,0.549997084541426,0.9999978693348276,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,background,7,2816236,0.6500001321160763,1.0,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,background,8,2823624,0.7500263358579718,1.0,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,background,9,2829640,0.8500086988629253,1.0,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,background,10,2826864,0.9499265226307416,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,overall,1,7230240,0.049059785867281734,0.9512563898293832,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,overall,2,6176644,0.14781259148819037,0.9999559631411491,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,overall,3,4697248,0.2478605906127549,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,overall,4,3878324,0.3489614954188025,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,overall,5,3548110,0.4495070525954171,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,overall,6,563736,0.5482848060363343,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,overall,7,518652,0.6506035892361106,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,overall,8,571504,0.7508373319753932,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,overall,9,606846,0.8509107585423948,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,overall,10,520248,0.9439538217640706,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,foreground,1,724498,0.005656465208007783,0.5908477318087835,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,foreground,2,1552,0.13649498947809652,0.8247422680412371,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,foreground,3,394,0.23784580206507958,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,foreground,4,50,0.3196710956096649,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,background,1,6505742,0.05389330355227473,0.9913925267863374,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,background,2,6175092,0.14781543596699648,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,background,3,4696854,0.24786143071267874,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,background,4,3878274,0.3489618730403915,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,background,5,3548110,0.4495070525954171,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,background,6,563736,0.5482848060363343,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,background,7,518652,0.6506035892361106,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,background,8,571504,0.7508373319753932,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,background,9,606846,0.8509107585423948,1.0,case_voxel_bins
joint_product,all,CYST_PA62.nii.gz,background,10,520248,0.9439538217640706,1.0,case_voxel_bins
confidence_rank,blur,HEM_PA29.nii.gz,background,1,183210,0.0751998007379991,0.9649909939413788,case_voxel_bins
confidence_rank,blur,HEM_PA29.nii.gz,background,2,697484,0.15022331347662315,1.0,case_voxel_bins
confidence_rank,blur,HEM_PA29.nii.gz,background,3,706936,0.2498839691552852,1.0,case_voxel_bins
confidence_rank,blur,HEM_PA29.nii.gz,background,4,708372,0.34993929471816493,1.0,case_voxel_bins
confidence_rank,blur,HEM_PA29.nii.gz,background,5,706690,0.4499302694815616,1.0,case_voxel_bins
