split,case,patch_index,patch_kind,source_prompt,target_prompt,prompt_pair,text_embedding_cosine,text_embedding_delta_norm,text_embedding_source_norm,text_embedding_target_norm,state_normalized_mse,intermediate_mask_logit_normalized_mse,intermediate_soft_dice,intermediate_binary_dice,intermediate_probability_mae,intermediate_source_probability_mean,intermediate_target_probability_mean,intermediate_source_foreground_voxels,intermediate_target_foreground_voxels,intermediate_target_to_source_foreground_ratio,intermediate_both_empty,intermediate_source_to_empty_collapse,final_soft_dice,final_binary_dice,final_probability_mae,final_source_probability_mean,final_target_probability_mean,final_source_foreground_voxels,final_target_foreground_voxels,final_target_to_source_foreground_ratio,final_both_empty,final_source_to_empty_collapse
val,HEM_PA29.nii.gz,1,context,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.0010070994030684233,0.00038008345291018486,0.9997341632843018,1.0,3.105351110125774e-15,8.105578450730462e-15,1.1127589565659412e-14,0.0,0.0,0.0,1,0,0.9965186715126038,1.0,1.5676335216366875e-16,1.684103595908808e-16,3.2516438115723996e-16,0.0,0.0,0.0,1,0
val,HEM_PA29.nii.gz,1,context,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.03133926913142204,0.01960619166493416,0.9998858571052551,1.0,7.95834718383872e-15,8.105578450730462e-15,1.472314918848691e-16,0.0,0.0,0.0,1,0,0.9986900091171265,1.0,1.539701816107589e-16,1.684103595908808e-16,1.6915775697899187e-17,0.0,0.0,0.0,1,0
val,HEM_PA29.nii.gz,2,foreground,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.0026095930952578783,0.001622267416678369,0.949353039264679,0.9887005686759949,0.0006655573379248381,0.02549193613231182,0.0260789655148983,350.0,358.0,1.022857142857143,0,0,0.9304817318916321,0.9874261617660522,0.0006293705082498491,0.024172861129045486,0.023866549134254456,172492.0,170363.0,0.9876573986039933,0,0
val,HEM_PA29.nii.gz,2,foreground,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.002541280584409833,0.0015139552997425199,0.949353039264679,0.9887005686759949,0.0006655573379248381,0.0260789655148983,0.02549193613231182,358.0,350.0,0.9776536312849162,0,0,0.9304817318916321,0.9874261617660522,0.0006293705082498491,0.023866549134254456,0.024172861129045486,170363.0,172492.0,1.0124968449722065,0,0
val,HEM_PA29.nii.gz,2,foreground,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.004019375890493393,0.0007884099031798542,0.9524532556533813,0.9913544654846191,0.0004400149337016046,0.02549193613231182,0.025162357836961746,350.0,344.0,0.9828571428571429,0,0,0.9314800500869751,0.9857727289199829,0.0007004137733019888,0.024172861129045486,0.02357686497271061,172492.0,168262.0,0.9754771235767455,0,0
val,HEM_PA29.nii.gz,2,foreground,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.005071977619081736,0.0005446049617603421,0.9513344764709473,0.9885714054107666,0.0005140303401276469,0.02549193613231182,0.025525763630867004,350.0,350.0,1.0,0,0,0.9275196194648743,0.9786810874938965,0.00102499860804528,0.024172861129045486,0.023490389809012413,172492.0,167488.0,0.9709899589546181,0,0
val,HEM_PA29.nii.gz,2,foreground,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.08495062589645386,0.01375471893697977,0.7872535586357117,0.819776713848114,0.008656385354697704,0.02549193613231182,0.019724072888493538,350.0,277.0,0.7914285714285715,0,0,0.8767076730728149,0.9086920619010925,0.004137753043323755,0.024172861129045486,0.021494297310709953,172492.0,153000.0,0.8869976578623936,0,0
val,HEM_PA29.nii.gz,3,foreground,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.002384819323197007,0.0014890460297465324,0.8853774070739746,0.9330357313156128,0.0023273348342627287,0.015392010100185871,0.017719313502311707,209.0,239.0,1.1435406698564594,0,0,0.942254900932312,0.986747145652771,0.0005721929483115673,0.020059341564774513,0.02051977813243866,142610.0,145705.0,1.0217025454035482,0,0
val,HEM_PA29.nii.gz,3,foreground,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.0023345958907157183,0.001398337772116065,0.8853774070739746,0.9330357313156128,0.0023273348342627287,0.017719313502311707,0.015392010100185871,239.0,209.0,0.8744769874476988,0,0,0.942254900932312,0.986747145652771,0.0005721929483115673,0.02051977813243866,0.020059341564774513,145705.0,142610.0,0.978758450293401,0,0
val,HEM_PA29.nii.gz,3,foreground,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.004071452654898167,0.000921686936635524,0.9003579616546631,0.9688249230384827,0.0008115057135000825,0.015392010100185871,0.015044229105114937,209.0,208.0,0.9952153110047847,0,0,0.9415411353111267,0.9883217811584473,0.00044346635695546865,0.020059341564774513,0.01981651410460472,142610.0,140652.0,0.9862702475282238,0,0
val,HEM_PA29.nii.gz,3,foreground,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.004861639346927404,0.000568434305023402,0.8913533687591553,0.9543378949165344,0.0017192511586472392,0.015392010100185871,0.016858668997883797,209.0,229.0,1.0956937799043063,0,0,0.9425004124641418,0.9875757694244385,0.0005280745099298656,0.020059341564774513,0.020457686856389046,142610.0,145376.0,1.0193955543089546,0,0
val,HEM_PA29.nii.gz,3,foreground,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.1504630148410797,0.06063035503029823,0.4833686351776123,0.4855072498321533,0.010481379926204681,0.015392010100185871,0.00491063017398119,209.0,67.0,0.32057416267942584,0,0,0.6101639866828918,0.6146427989006042,0.011299921199679375,0.020059341564774513,0.009326410479843616,142610.0,66448.0,0.46594207979805063,0,0
val,HEP_PA28.nii.gz,0,context,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.0022988461423665285,0.0014294779393821955,0.9707922339439392,0.9860627055168152,0.0004059321363456547,0.020602932199835777,0.021007338538765907,283.0,291.0,1.028268551236749,0,0,0.9634061455726624,0.9951308965682983,0.00024257635232061148,0.022839339450001717,0.02293943054974079,161645.0,162232.0,1.0036314145194716,0,0
val,HEP_PA28.nii.gz,0,context,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.002247338881716132,0.0013403929769992828,0.9707922339439392,0.9860627055168152,0.0004059321363456547,0.021007338538765907,0.020602932199835777,291.0,283.0,0.9725085910652921,0,0,0.9634061455726624,0.9951308965682983,0.00024257635232061148,0.02293943054974079,0.022839339450001717,162232.0,161645.0,0.9963817249371271,0,0
val,HEP_PA28.nii.gz,0,context,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.003984570968896151,0.001051977276802063,0.9726200699806213,0.9928825497627258,0.0002443784032948315,0.020602932199835777,0.02038474939763546,283.0,279.0,0.9858657243816255,0,0,0.9647709727287292,0.9964427351951599,0.00016466564557049423,0.022839339450001717,0.022788409143686295,161645.0,161358.0,0.9982245043150113,0,0
val,HEP_PA28.nii.gz,0,context,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.004559139721095562,0.0005023452104069293,0.9720063209533691,0.9929824471473694,0.00023094813514035195,0.020602932199835777,0.02069053426384926,283.0,287.0,1.0141342756183747,0,0,0.9636161923408508,0.995544970035553,0.00021056221157778054,0.022839339450001717,0.0228636022657156,161645.0,161808.0,1.0010083825667357,0,0
val,HEP_PA28.nii.gz,0,context,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.08649881929159164,0.017862729728221893,0.9395076036453247,0.959854006767273,0.001973843900486827,0.020602932199835777,0.01890210248529911,283.0,265.0,0.9363957597173145,0,0,0.9418849945068359,0.9637506604194641,0.0018364682327955961,0.022839339450001717,0.021501779556274414,161645.0,153754.0,0.9511831482569829,0,0
val,HEP_PA28.nii.gz,1,context,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.004447045270353556,0.0030155228450894356,0.8561776280403137,0.9411764740943909,2.1668209228664637e-05,0.0005707177333533764,0.0005842748796567321,9.0,8.0,0.8888888888888888,0,0,0.9376130700111389,0.9553617238998413,0.00010874762665480375,0.0012738731456920505,0.00119157531298697,9070.0,8471.0,0.9339581036383683,0,0
val,HEP_PA28.nii.gz,1,context,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.00413130596280098,0.002726844511926174,0.8561776280403137,0.9411764740943909,2.1668209228664637e-05,0.0005842748796567321,0.0005707177333533764,8.0,9.0,1.125,0,0,0.9376130700111389,0.9553617238998413,0.00010874762665480375,0.00119157531298697,0.0012738731456920505,8471.0,9070.0,1.0707118403966474,0,0
val,HEP_PA28.nii.gz,1,context,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.029031317681074142,0.014677643775939941,0.33734026551246643,0.36363640427589417,0.0004547858261503279,0.0005707177333533764,0.00011593188537517563,9.0,2.0,0.2222222222222222,0,0,0.929578423500061,0.9400601983070374,0.00014607736375182867,0.0012738731456920505,0.001156103564426303,9070.0,8214.0,0.9056229327453142,0,0
val,HEP_PA28.nii.gz,1,context,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.007120854686945677,0.0010720393620431423,0.5572064518928528,0.5000000596046448,0.00034657513606362045,0.0005707177333533764,0.0002241425827378407,9.0,3.0,0.3333333333333333,0,0,0.9216446876525879,0.9328288435935974,0.00016000473988242447,0.0012738731456920505,0.001142555964179337,9070.0,8110.0,0.8941565600882029,0,0
val,HEP_PA28.nii.gz,1,context,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.1320611834526062,0.05714907869696617,1.2749919164889434e-07,1.111110989882036e-07,0.0005707177333533764,0.0005707177333533764,2.1552890223409948e-13,9.0,0.0,0.0,0,1,0.15397904813289642,0.1540653258562088,0.0011672985274344683,0.0012738731456920505,0.00010678215039661154,9070.0,757.0,0.0834619625137817,0,0
val,HEP_PA28.nii.gz,2,foreground,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.10532445460557938,0.0518023855984211,0.03993286192417145,0.02732240781188011,0.025606056675314903,0.026138734072446823,0.0005326776299625635,361.0,5.0,0.013850415512465374,0,0,0.3461584150791168,0.3553990423679352,0.023501113057136536,0.02997704967856407,0.006524689495563507,218878.0,47493.0,0.21698389056917552,0,0
val,HEP_PA28.nii.gz,2,foreground,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.14856970310211182,0.0823483020067215,0.03993286192417145,0.02732240781188011,0.025606056675314903,0.0005326776299625635,0.026138734072446823,5.0,361.0,72.2,0,0,0.3461584150791168,0.3553990423679352,0.023501113057136536,0.006524689495563507,0.02997704967856407,47493.0,218878.0,4.608637062303918,0,0
