variant,order,step,case,scope,tp,fp,tn,fn,dice,precision,recall,foreground_iou
A1_world,forward,20,HEM_PA81.nii.gz,full_volume,1197340,357326,13385483,345099,0.7731994879088697,0.7701589923494822,0.7762640856461747,0.6302569001955505
A1_world,forward,20,HEM_PA89.nii.gz,full_volume,518666,202763,6881983,139561,0.7518772795537438,0.7189425432024495,0.7879743614285042,0.6024065320154706
A1_world,forward,20,HEM_PA101.nii.gz,full_volume,832645,193281,13243111,187153,0.8140345422940729,0.8116033710033668,0.8164803225736862,0.6863897569737832
A1_world,forward,20,HCC_10020116_20180118.nii.gz,full_volume,238298,95916,2950989,19345,0.8052553234987505,0.713010226980318,0.9249154838283982,0.6739978334591964
A1_world,forward,20,MET_PA13.nii.gz,full_volume,214842,40586,5061042,13258,0.8886434704918846,0.8411059085143368,0.9418763700131522,0.7996025099930775
A1_world,forward,20,HCC_10074592_20130816.nii.gz,full_volume,259966,78771,3854094,7169,0.8581548577917448,0.7674567584881486,0.973163381810695,0.7515509994044625
A1_world,forward,20,CYST_PA19.nii.gz,full_volume,246509,38872,5674069,25694,0.8842039943757353,0.8637891099968112,0.9056072122643762,0.7924423370569799
A1_world,forward,20,HEM_PA13.nii.gz,full_volume,401884,73735,5736235,32976,0.8827968574783164,0.8449704490358879,0.924168697971761,0.7901847245843943
A1_world,reverse,20,HEM_PA81.nii.gz,full_volume,1212723,370762,13372047,329716,0.7759132979560603,0.7658569547548604,0.7862372515217781,0.6338711928333719
A1_world,reverse,20,HEM_PA89.nii.gz,full_volume,519797,209491,6875255,138430,0.7492488369495105,0.7127458562323801,0.7896926136424061,0.5990390887362023
A1_world,reverse,20,HEM_PA101.nii.gz,full_volume,835348,198915,13237477,184450,0.8133624074455432,0.8076746436834732,0.8191308474815601,0.6854345526797532
A1_world,reverse,20,HCC_10020116_20180118.nii.gz,full_volume,238941,97186,2949719,18702,0.8048267847819863,0.7108652384366624,0.927411185244699,0.6733976084254669
A1_world,reverse,20,MET_PA13.nii.gz,full_volume,215294,41236,5060392,12806,0.8884881249613107,0.8392546680700113,0.9438579570363875,0.7993509965247869
A1_world,reverse,20,HCC_10074592_20130816.nii.gz,full_volume,260070,79719,3853146,7065,0.8570101034066868,0.7653867547213123,0.9735526980740076,0.749796744451556
A1_world,reverse,20,CYST_PA19.nii.gz,full_volume,246712,39297,5673644,25491,0.8839365689021376,0.8626022258040831,0.9063529792103687,0.7920128410914927
A1_world,reverse,20,HEM_PA13.nii.gz,full_volume,402425,75241,5734729,32435,0.8820022662367977,0.8424819853202865,0.9254127765257784,0.7889123918596513
A2_joint_product,forward,4,HEM_PA81.nii.gz,full_volume,1002442,169466,13573343,539997,0.7386247963138095,0.8553930854640467,0.649907062775254,0.5855710451222469
A2_joint_product,forward,4,HEM_PA89.nii.gz,full_volume,483982,138595,6946151,174245,0.7557471713080222,0.7773849660363297,0.7352812935355129,0.6073903581979413
A2_joint_product,forward,4,HEM_PA101.nii.gz,full_volume,763822,121759,13314633,255976,0.8017533519577995,0.8625094711833249,0.7489934281102728,0.6691054410774057
A2_joint_product,forward,4,HCC_10020116_20180118.nii.gz,full_volume,223138,71305,2975600,34505,0.8083450766728372,0.7578308874722781,0.8660743742310095,0.6783382175906222
A2_joint_product,forward,4,MET_PA13.nii.gz,full_volume,200899,29620,5072008,27201,0.876104130007697,0.8715073377899436,0.8807496711968434,0.7795242899270526
A2_joint_product,forward,4,HCC_10074592_20130816.nii.gz,full_volume,255877,59119,3873746,11258,0.8791045314542603,0.8123182516603386,0.9578565144964156,0.7842877022197429
A2_joint_product,forward,4,CYST_PA19.nii.gz,full_volume,240540,29115,5683826,31663,0.887834081991961,0.8920287033431608,0.8836787250691579,0.7982928334848897
A2_joint_product,forward,4,HEM_PA13.nii.gz,full_volume,384317,52033,5757937,50543,0.8822603046337852,0.8807539818952675,0.8837717886216253,0.7893253753904862
A2_joint_product,forward,8,HEM_PA81.nii.gz,full_volume,1032832,182616,13560193,509607,0.7490024065525527,0.8497541647195108,0.6696096247566354,0.598724098651927
A2_joint_product,forward,8,HEM_PA89.nii.gz,full_volume,488994,143323,6941423,169233,0.7578106596907971,0.7733367915143828,0.7428956879617518,0.610060507766203
A2_joint_product,forward,8,HEM_PA101.nii.gz,full_volume,774317,128257,13308135,245481,0.8055849752285198,0.857898632134318,0.7592846818683701,0.674459847306967
A2_joint_product,forward,8,HCC_10020116_20180118.nii.gz,full_volume,226029,74422,2972483,31614,0.8100033327718986,0.7522990437708644,0.8772953272551554,0.6806769758932739
A2_joint_product,forward,8,MET_PA13.nii.gz,full_volume,202231,30787,5070841,25869,0.87713340186243,0.8678771597044005,0.8865892152564665,0.7811554848254257
A2_joint_product,forward,8,HCC_10074592_20130816.nii.gz,full_volume,256532,61418,3871447,10603,0.8769050650760146,0.8068312627771662,0.960308458270163,0.7807933575404882
A2_joint_product,forward,8,CYST_PA19.nii.gz,full_volume,241443,30255,5682686,30760,0.8878196583569437,0.8886447452686439,0.8869961021737454,0.7982695117999854
