case,patch_index,patch_kind,method,scope,voxel_count,pseudo_accuracy,reliability_mean,auroc,auprc,spearman
HCC_10020116_20180118.nii.gz,0,context,real_blur_world_stability,foreground,640,0.65625,0.00250703701749444,0.0,0.4415060660490087,-0.8226543580190327
HCC_10020116_20180118.nii.gz,0,context,real_blur_world_stability,background,7077248,0.9987620894449368,0.5000449223818224,0.9920635662946289,0.9999823631898985,0.311639792232326
HCC_10020116_20180118.nii.gz,0,context,real_pairwise_world_stability,overall,7077888,0.998731118661386,0.49999994026128897,0.9979655127664497,0.9999969822090563,0.3150375916092248
HCC_10020116_20180118.nii.gz,0,context,real_pairwise_world_stability,foreground,640,0.65625,0.0024387975223362445,0.010562770562770555,0.4430194097988091,-0.8052765099401672
HCC_10020116_20180118.nii.gz,0,context,real_pairwise_world_stability,background,7077248,0.9987620894449368,0.5000449350292203,0.9980245557407159,0.9999971187328074,0.3122853305153464
HCC_10020116_20180118.nii.gz,0,context,real_gamma_joint_product,overall,7077888,0.998731118661386,0.250858762537101,0.9614268107744515,0.9999029198903323,0.45417367134254205
HCC_10020116_20180118.nii.gz,0,context,real_gamma_joint_product,foreground,640,0.65625,2.7406048493299526e-05,0.5567748917748917,0.6805216269469859,0.09341274383829097
HCC_10020116_20180118.nii.gz,0,context,real_gamma_joint_product,background,7077248,0.9987620894449368,0.25088144537485835,0.9605069759293134,0.9999029775117165,0.451567228351084
HCC_10020116_20180118.nii.gz,0,context,real_blur_joint_product,overall,7077888,0.998731118661386,0.25088320385403146,0.9991544847975582,0.999998853705078,0.3183583253957785
HCC_10020116_20180118.nii.gz,0,context,real_blur_joint_product,foreground,640,0.65625,1.1276152418468467e-05,0.19558441558441556,0.4885276849071528,-0.5008576086049019
HCC_10020116_20180118.nii.gz,0,context,real_blur_joint_product,background,7077248,0.9987620894449368,0.2509058903606692,0.9991939065153264,0.9999989289997328,0.31558309267267165
HCC_10020116_20180118.nii.gz,0,context,real_pairwise_joint_product,overall,7077888,0.998731118661386,0.2508941910318993,0.9991792419270087,0.9999988852684325,0.3157625498753129
HCC_10020116_20180118.nii.gz,0,context,real_pairwise_joint_product,foreground,640,0.65625,1.0050487696505739e-05,0.20399350649350645,0.49067166311885696,-0.4870220916378252
HCC_10020116_20180118.nii.gz,0,context,real_pairwise_joint_product,background,7077248,0.9987620894449368,0.25091687864295215,0.9992158843550241,0.9999989562341549,0.3129895150565817
HCC_10020116_20180118.nii.gz,1,context,confidence_rank,overall,7077888,0.9976331922743056,0.5000000699587369,0.9969740225358421,0.9999927898619179,0.08365764987253192
HCC_10020116_20180118.nii.gz,1,context,confidence_rank,foreground,116765,0.9156339656575172,0.018224534863116704,0.8367016204047639,0.978717330457498,0.32441417383922855
HCC_10020116_20180118.nii.gz,1,context,confidence_rank,background,6961123,0.9990086369684892,0.5080813120737577,0.9992742901674692,0.9999992796024385,0.05443095175764807
HCC_10020116_20180118.nii.gz,1,context,real_gamma_world_stability,overall,7077888,0.9976331922743056,0.4999999284892275,0.995099099963378,0.999977196228811,0.08335042217949386
HCC_10020116_20180118.nii.gz,1,context,real_gamma_world_stability,foreground,116765,0.9156339656575172,0.22057459168386567,0.8255716467336298,0.9808554186480574,0.31648580678723565
HCC_10020116_20180118.nii.gz,1,context,real_gamma_world_stability,background,6961123,0.9990086369684892,0.5046869738771739,0.9972614375628059,0.9999903887183836,0.05421693973717733
HCC_10020116_20180118.nii.gz,1,context,real_blur_world_stability,overall,7077888,0.9976331922743056,0.4999999354412618,0.9940630489327532,0.9999821852070117,0.08320134542344407
HCC_10020116_20180118.nii.gz,1,context,real_blur_world_stability,foreground,116765,0.9156339656575172,0.038220654105964535,0.7213045752154374,0.965128392105183,0.21311181948053834
HCC_10020116_20180118.nii.gz,1,context,real_blur_world_stability,background,6961123,0.9990086369684892,0.5077457629155236,0.9973293151786303,0.99999363695466,0.0542419157288469
HCC_10020116_20180118.nii.gz,1,context,real_pairwise_world_stability,overall,7077888,0.9976331922743056,0.4999999290096016,0.9951913686773184,0.9999885544490896,0.08336099184613278
HCC_10020116_20180118.nii.gz,1,context,real_pairwise_world_stability,foreground,116765,0.9156339656575172,0.024110443902026917,0.742483571749171,0.9695795339032627,0.2334958199282709
HCC_10020116_20180118.nii.gz,1,context,real_pairwise_world_stability,background,6961123,0.9990086369684892,0.5079824392638502,0.9989047680547195,0.9999989129007656,0.05439301275283722
HCC_10020116_20180118.nii.gz,1,context,real_gamma_joint_product,overall,7077888,0.9976331922743056,0.32859238127504975,0.9968984674148985,0.9999926058216194,0.08364269783307494
HCC_10020116_20180118.nii.gz,1,context,real_gamma_joint_product,foreground,116765,0.9156339656575172,0.008750466020588769,0.8391047147040733,0.9815496958879676,0.3265597937700557
HCC_10020116_20180118.nii.gz,1,context,real_gamma_joint_product,background,6961123,0.9990086369684892,0.333957369256829,0.9992703730233579,0.9999992699461625,0.05442899789353916
HCC_10020116_20180118.nii.gz,1,context,real_blur_joint_product,overall,7077888,0.9976331922743056,0.3182488248970866,0.996477679763003,0.9999916161196577,0.08357156205023657
HCC_10020116_20180118.nii.gz,1,context,real_blur_joint_product,foreground,116765,0.9156339656575172,0.0008867518501709196,0.8035848871229755,0.9760435394505689,0.29229159861260956
HCC_10020116_20180118.nii.gz,1,context,real_blur_joint_product,background,6961123,0.9990086369684892,0.3235722163181724,0.999235497088289,0.999999238098682,0.05442499006716275
HCC_10020116_20180118.nii.gz,1,context,real_pairwise_joint_product,overall,7077888,0.9976331922743056,0.3277215951441246,0.9966320507118938,0.9999919889326063,0.08359757844157704
HCC_10020116_20180118.nii.gz,1,context,real_pairwise_joint_product,foreground,116765,0.9156339656575172,0.0006637925034032323,0.810022028051478,0.9770075331573647,0.2984892859329224
HCC_10020116_20180118.nii.gz,1,context,real_pairwise_joint_product,background,6961123,0.9990086369684892,0.333207621511615,0.9993462949143177,0.9999993511884919,0.05443709029746946
HCC_10020116_20180118.nii.gz,2,foreground,confidence_rank,overall,7077888,0.9952218797471788,0.5000000705799539,0.9928129886794296,0.9999650204900825,0.11772351111388188
HCC_10020116_20180118.nii.gz,2,foreground,confidence_rank,foreground,210090,0.9128563948783854,0.08363500758665837,0.8581009727785495,0.9827988687177682,0.35024003517936336
HCC_10020116_20180118.nii.gz,2,foreground,confidence_rank,background,6867798,0.9977414886110512,0.5127369239475488,0.996955356393113,0.999993088556256,0.08172030195772845
HCC_10020116_20180118.nii.gz,2,foreground,real_gamma_world_stability,overall,7077888,0.9952218797471788,0.4999999309304544,0.989781374526786,0.9999169206210639,0.11700923612596413
HCC_10020116_20180118.nii.gz,2,foreground,real_gamma_world_stability,foreground,210090,0.9128563948783854,0.2550488244202574,0.8340114870213716,0.9813547297385077,0.3296535720782016
HCC_10020116_20180118.nii.gz,2,foreground,real_gamma_world_stability,background,6867798,0.9977414886110512,0.5074931300558112,0.99300793848201,0.9999568989513413,0.08107692244650691
HCC_10020116_20180118.nii.gz,2,foreground,real_blur_world_stability,overall,7077888,0.9952218797471788,0.4999999300644554,0.9858795106651168,0.999908991658431,0.1160669134890885
HCC_10020116_20180118.nii.gz,2,foreground,real_blur_world_stability,foreground,210090,0.9128563948783854,0.05364945927574813,0.6299633969017882,0.9548344507679472,0.12699549145141903
HCC_10020116_20180118.nii.gz,2,foreground,real_blur_world_stability,background,6867798,0.9977414886110512,0.5136540547792475,0.9950360472606147,0.9999705288294296,0.08140448691214523
HCC_10020116_20180118.nii.gz,2,foreground,real_pairwise_world_stability,overall,7077888,0.9952218797471788,0.49999993015775446,0.9884904286148409,0.9999443165987416,0.11669050089398904
HCC_10020116_20180118.nii.gz,2,foreground,real_pairwise_world_stability,foreground,210090,0.9128563948783854,0.04330977275765455,0.6603667970399454,0.9599451432143599,0.15670054395653935
HCC_10020116_20180118.nii.gz,2,foreground,real_pairwise_world_stability,background,6867798,0.9977414886110512,0.5139703519972125,0.9974428327960546,0.999994191017513,0.08180018786576845
HCC_10020116_20180118.nii.gz,2,foreground,real_gamma_joint_product,overall,7077888,0.9952218797471788,0.314442014636073,0.992835827538653,0.9999652514859755,0.1177286678856358
HCC_10020116_20180118.nii.gz,2,foreground,real_gamma_joint_product,foreground,210090,0.9128563948783854,0.059938500884415456,0.8544652932428032,0.9835530921583726,0.34647601829928243
HCC_10020116_20180118.nii.gz,2,foreground,real_gamma_joint_product,background,6867798,0.9977414886110512,0.32222742754485195,0.9968669617166008,0.9999928363552268,0.08170555491178941
HCC_10020116_20180118.nii.gz,2,foreground,real_blur_joint_product,overall,7077888,0.9952218797471788,0.3049284059174262,0.9916232123149957,0.9999594669742404,0.11743878428695322
HCC_10020116_20180118.nii.gz,2,foreground,real_blur_joint_product,foreground,210090,0.9128563948783854,0.006637147484953674,0.7701965701810396,0.9730257624845886,0.26399215235200824
HCC_10020116_20180118.nii.gz,2,foreground,real_blur_joint_product,background,6867798,0.9977414886110512,0.3140533118165336,0.9975974655394865,0.9999945137820192,0.08182556112736837
HCC_10020116_20180118.nii.gz,2,foreground,real_pairwise_joint_product,overall,7077888,0.9952218797471788,0.30898124404635297,0.9920482090132953,0.9999615824095416,0.11754030673464344
HCC_10020116_20180118.nii.gz,2,foreground,real_pairwise_joint_product,foreground,210090,0.9128563948783854,0.006050410232865009,0.7811763097193047,0.9743525605546381,0.2747197419838593
HCC_10020116_20180118.nii.gz,2,foreground,real_pairwise_joint_product,background,6867798,0.9977414886110512,0.3182480772985651,0.9978340581501921,0.9999950852792875,0.08186446629481878
HCC_10020116_20180118.nii.gz,3,foreground,confidence_rank,overall,7077888,0.9960561681676794,0.5000000726214667,0.9936440581918335,0.9999745193657438,0.10717959803239005
HCC_10020116_20180118.nii.gz,3,foreground,confidence_rank,foreground,187373,0.9181685728466749,0.10456381589363702,0.8580709079939715,0.9836518535107864,0.340851980805719
HCC_10020116_20180118.nii.gz,3,foreground,confidence_rank,background,6890515,0.9981741567937955,0.5107531263093064,0.997453518583,0.9999953313949191,0.07356715173742305
HCC_10020116_20180118.nii.gz,3,foreground,real_gamma_world_stability,overall,7077888,0.9960561681676794,0.4999999278479916,0.9882653483338758,0.9999144654314505,0.10606058831628737
HCC_10020116_20180118.nii.gz,3,foreground,real_gamma_world_stability,foreground,187373,0.9181685728466749,0.25597408752559536,0.8078746577206659,0.9794488428269544,0.2957323658393542
HCC_10020116_20180118.nii.gz,3,foreground,real_gamma_world_stability,background,6890515,0.9981741567937955,0.5066356950988761,0.9898594223223786,0.9999459938957289,0.0724767208137771
HCC_10020116_20180118.nii.gz,3,foreground,real_blur_world_stability,overall,7077888,0.9960561681676794,0.4999999297736866,0.9851013630878716,0.9999164374377856,0.1053236672296733
HCC_10020116_20180118.nii.gz,3,foreground,real_blur_world_stability,foreground,187373,0.9181685728466749,0.050502723158221796,0.6819400068688249,0.9618383641742942,0.17278374581625205
HCC_10020116_20180118.nii.gz,3,foreground,real_blur_world_stability,background,6890515,0.9981741567937955,0.5122230567961457,0.9915807522949032,0.9999613327120248,0.07269795479152213
HCC_10020116_20180118.nii.gz,3,foreground,real_pairwise_world_stability,overall,7077888,0.9960561681676794,0.4999999296700379,0.9883428573585715,0.9999534071684892,0.10602721094499452
HCC_10020116_20180118.nii.gz,3,foreground,real_pairwise_world_stability,foreground,187373,0.9181685728466749,0.038459294696356366,0.6972618544132094,0.9644735479403053,0.18732707734761214
HCC_10020116_20180118.nii.gz,3,foreground,real_pairwise_world_stability,background,6890515,0.9981741567937955,0.5125505522863334,0.9958823944013789,0.9999924394571024,0.07333394052011966
HCC_10020116_20180118.nii.gz,3,foreground,real_gamma_joint_product,overall,7077888,0.9960561681676794,0.3144163986452039,0.9929294807403471,0.9999715938982536,0.10702362027764116
HCC_10020116_20180118.nii.gz,3,foreground,real_gamma_joint_product,foreground,187373,0.9181685728466749,0.06436137242526935,0.8405253875473441,0.9828010962013659,0.3235750878193837
HCC_10020116_20180118.nii.gz,3,foreground,real_gamma_joint_product,background,6890515,0.9981741567937955,0.32121611687060614,0.9968550810015895,0.9999941204243855,0.07347812158314643
HCC_10020116_20180118.nii.gz,3,foreground,real_blur_joint_product,overall,7077888,0.9960561681676794,0.3002682733909801,0.9922607676904486,0.9999691052883265,0.10687769655172423
HCC_10020116_20180118.nii.gz,3,foreground,real_blur_joint_product,foreground,187373,0.9181685728466749,0.005471991840118134,0.8025638659092793,0.9776317405553866,0.2872968031097525
HCC_10020116_20180118.nii.gz,3,foreground,real_blur_joint_product,background,6890515,0.9981741567937955,0.3082846355443213,0.997008138639573,0.9999944880966841,0.07350030874577383
HCC_10020116_20180118.nii.gz,3,foreground,real_pairwise_joint_product,overall,7077888,0.9960561681676794,0.3057302346182629,0.9926848336832715,0.9999708510171523,0.10696976602502349
HCC_10020116_20180118.nii.gz,3,foreground,real_pairwise_joint_product,foreground,187373,0.9181685728466749,0.005095625714760037,0.8060504240564572,0.9780344472817089,0.2906074520360958
HCC_10020116_20180118.nii.gz,3,foreground,real_pairwise_joint_product,background,6890515,0.9981741567937955,0.31390535775116024,0.997461202341303,0.9999953457461719,0.07356730881545223
