case_id,patch_index,patch_kind,action,layer,feature_shape,delta_norm,relative_delta,cosine_similarity,mse
HEM_PA34.nii.gz,3,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,54.501319885253906,0.06327980011701584,0.9979982376098633,0.04297444596886635
HEM_PA34.nii.gz,3,foreground,blur,encoder_stage_1,1x32x192x192x192,5913.86376953125,0.4963309168815613,0.8739123344421387,0.1544148176908493
HEM_PA34.nii.gz,3,foreground,blur,encoder_stage_2,1x64x96x96x96,4366.58740234375,0.49792546033859253,0.8739960789680481,0.3367368280887604
HEM_PA34.nii.gz,3,foreground,blur,encoder_stage_3,1x128x48x48x48,2098.157958984375,0.40830111503601074,0.9155417084693909,0.31098732352256775
HEM_PA34.nii.gz,3,foreground,blur,encoder_stage_4,1x256x24x24x24,1244.1895751953125,0.38409343361854553,0.9280080199241638,0.4374208152294159
HEM_PA34.nii.gz,3,foreground,blur,encoder_stage_5,1x320x12x12x12,750.0693359375,0.361593097448349,0.933881938457489,1.017440676689148
HEM_PA34.nii.gz,3,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,280.987060546875,0.32624539732933044,0.946320652961731,1.1422704458236694
FNH_PA32.nii.gz,0,context,gamma,encoder_stage_1,1x32x192x192x192,1802.6546630859375,0.1319662183523178,0.9912620782852173,0.01434734184294939
FNH_PA32.nii.gz,0,context,gamma,encoder_stage_2,1x64x96x96x96,1109.4224853515625,0.1168365404009819,0.993166983127594,0.021737033501267433
FNH_PA32.nii.gz,0,context,gamma,encoder_stage_3,1x128x48x48x48,570.1137084960938,0.10005414485931396,0.9949901103973389,0.02296091988682747
FNH_PA32.nii.gz,0,context,gamma,encoder_stage_4,1x256x24x24x24,327.6462707519531,0.09441915899515152,0.9955503940582275,0.03033449500799179
FNH_PA32.nii.gz,0,context,gamma,encoder_stage_5,1x320x12x12x12,146.2991180419922,0.06954193860292435,0.9975790977478027,0.03870701789855957
FNH_PA32.nii.gz,0,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,51.91999053955078,0.06015297770500183,0.9981892108917236,0.03900007903575897
FNH_PA32.nii.gz,0,context,blur,encoder_stage_1,1x32x192x192x192,6103.9150390625,0.4468468725681305,0.8978779315948486,0.16449899971485138
FNH_PA32.nii.gz,0,context,blur,encoder_stage_2,1x64x96x96x96,4162.04443359375,0.43831712007522583,0.9012718796730042,0.30592837929725647
FNH_PA32.nii.gz,0,context,blur,encoder_stage_3,1x128x48x48x48,1975.4805908203125,0.34669405221939087,0.939521074295044,0.2756841778755188
FNH_PA32.nii.gz,0,context,blur,encoder_stage_4,1x256x24x24x24,1064.9273681640625,0.3068844676017761,0.9535114169120789,0.3204544186592102
FNH_PA32.nii.gz,0,context,blur,encoder_stage_5,1x320x12x12x12,449.3265075683594,0.21358320116996765,0.9769527912139893,0.36511555314064026
FNH_PA32.nii.gz,0,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,154.74441528320312,0.17928233742713928,0.9838244915008545,0.34643852710723877
FNH_PA32.nii.gz,1,context,gamma,encoder_stage_1,1x32x192x192x192,1851.4725341796875,0.1362249255180359,0.9906856417655945,0.015134947374463081
FNH_PA32.nii.gz,1,context,gamma,encoder_stage_2,1x64x96x96x96,1157.89111328125,0.11928029358386993,0.992872953414917,0.023677822202444077
FNH_PA32.nii.gz,1,context,gamma,encoder_stage_3,1x128x48x48x48,591.1956787109375,0.10271766781806946,0.9947223663330078,0.02469043806195259
FNH_PA32.nii.gz,1,context,gamma,encoder_stage_4,1x256x24x24x24,319.8536071777344,0.0914301723241806,0.9958267211914062,0.02890871651470661
FNH_PA32.nii.gz,1,context,gamma,encoder_stage_5,1x320x12x12x12,136.4359893798828,0.06436653435230255,0.9979264140129089,0.03366388380527496
FNH_PA32.nii.gz,1,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,47.13618850708008,0.05442569777369499,0.9985179305076599,0.03214439004659653
FNH_PA32.nii.gz,1,context,blur,encoder_stage_1,1x32x192x192x192,6225.92578125,0.45808202028274536,0.8918307423591614,0.17114105820655823
FNH_PA32.nii.gz,1,context,blur,encoder_stage_2,1x64x96x96x96,4172.8125,0.4298627972602844,0.9047371745109558,0.30751341581344604
FNH_PA32.nii.gz,1,context,blur,encoder_stage_3,1x128x48x48x48,1906.9288330078125,0.33132055401802063,0.9447180032730103,0.2568829655647278
FNH_PA32.nii.gz,1,context,blur,encoder_stage_4,1x256x24x24x24,941.5768432617188,0.2691497802734375,0.9641920328140259,0.2505173683166504
FNH_PA32.nii.gz,1,context,blur,encoder_stage_5,1x320x12x12x12,393.8183898925781,0.18579205870628357,0.98260498046875,0.2804776430130005
FNH_PA32.nii.gz,1,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,135.8871612548828,0.15690182149410248,0.9876295924186707,0.2671487331390381
FNH_PA32.nii.gz,2,foreground,gamma,encoder_stage_1,1x32x192x192x192,1866.836181640625,0.1375841498374939,0.9905130863189697,0.015387170948088169
FNH_PA32.nii.gz,2,foreground,gamma,encoder_stage_2,1x64x96x96x96,1141.14697265625,0.1204666793346405,0.9927335977554321,0.022997966036200523
FNH_PA32.nii.gz,2,foreground,gamma,encoder_stage_3,1x128x48x48x48,592.4422607421875,0.10470402985811234,0.9945194721221924,0.024794671684503555
FNH_PA32.nii.gz,2,foreground,gamma,encoder_stage_4,1x256x24x24x24,360.5709228515625,0.10343722254037857,0.9946529269218445,0.036737341433763504
FNH_PA32.nii.gz,2,foreground,gamma,encoder_stage_5,1x320x12x12x12,150.88272094726562,0.07217682152986526,0.997394323348999,0.04117041453719139
FNH_PA32.nii.gz,2,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,51.402130126953125,0.05968201532959938,0.9982197880744934,0.038225967437028885
FNH_PA32.nii.gz,2,foreground,blur,encoder_stage_1,1x32x192x192x192,6007.31884765625,0.4427340030670166,0.8997312188148499,0.1593337208032608
FNH_PA32.nii.gz,2,foreground,blur,encoder_stage_2,1x64x96x96x96,4188.4208984375,0.4421561658382416,0.8995270133018494,0.30981823801994324
FNH_PA32.nii.gz,2,foreground,blur,encoder_stage_3,1x128x48x48x48,2010.12548828125,0.35525527596473694,0.936425507068634,0.28543856739997864
FNH_PA32.nii.gz,2,foreground,blur,encoder_stage_4,1x256x24x24x24,1154.5406494140625,0.3312038481235504,0.9459643363952637,0.3766559362411499
FNH_PA32.nii.gz,2,foreground,blur,encoder_stage_5,1x320x12x12x12,511.2036437988281,0.24454128742218018,0.9697559475898743,0.47260046005249023
FNH_PA32.nii.gz,2,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,180.97056579589844,0.21012140810489655,0.9777698516845703,0.4738186299800873
FNH_PA32.nii.gz,3,repeat_fill,gamma,encoder_stage_1,1x32x192x192x192,1802.6546630859375,0.1319662183523178,0.9912620782852173,0.01434734184294939
FNH_PA32.nii.gz,3,repeat_fill,gamma,encoder_stage_2,1x64x96x96x96,1109.4224853515625,0.1168365404009819,0.993166983127594,0.021737033501267433
FNH_PA32.nii.gz,3,repeat_fill,gamma,encoder_stage_3,1x128x48x48x48,570.1137084960938,0.10005414485931396,0.9949901103973389,0.02296091988682747
FNH_PA32.nii.gz,3,repeat_fill,gamma,encoder_stage_4,1x256x24x24x24,327.6462707519531,0.09441915899515152,0.9955503940582275,0.03033449500799179
FNH_PA32.nii.gz,3,repeat_fill,gamma,encoder_stage_5,1x320x12x12x12,146.2991180419922,0.06954193860292435,0.9975790977478027,0.03870701789855957
FNH_PA32.nii.gz,3,repeat_fill,gamma,encoder_bottleneck_deepest,1x320x6x6x6,51.91999053955078,0.06015297770500183,0.9981892108917236,0.03900007903575897
FNH_PA32.nii.gz,3,repeat_fill,blur,encoder_stage_1,1x32x192x192x192,6103.9150390625,0.4468468725681305,0.8978779315948486,0.16449899971485138
FNH_PA32.nii.gz,3,repeat_fill,blur,encoder_stage_2,1x64x96x96x96,4162.04443359375,0.43831712007522583,0.9012718796730042,0.30592837929725647
FNH_PA32.nii.gz,3,repeat_fill,blur,encoder_stage_3,1x128x48x48x48,1975.4805908203125,0.34669405221939087,0.939521074295044,0.2756841778755188
FNH_PA32.nii.gz,3,repeat_fill,blur,encoder_stage_4,1x256x24x24x24,1064.9273681640625,0.3068844676017761,0.9535114169120789,0.3204544186592102
FNH_PA32.nii.gz,3,repeat_fill,blur,encoder_stage_5,1x320x12x12x12,449.3265075683594,0.21358320116996765,0.9769527912139893,0.36511555314064026
FNH_PA32.nii.gz,3,repeat_fill,blur,encoder_bottleneck_deepest,1x320x6x6x6,154.74441528320312,0.17928233742713928,0.9838244915008545,0.34643852710723877
FNH_PA10.nii.gz,0,context,gamma,encoder_stage_1,1x32x192x192x192,1633.093505859375,0.12626270949840546,0.9920603632926941,0.011775204911828041
FNH_PA10.nii.gz,0,context,gamma,encoder_stage_2,1x64x96x96x96,1173.37744140625,0.12811298668384552,0.9917677044868469,0.024315418675541878
FNH_PA10.nii.gz,0,context,gamma,encoder_stage_3,1x128x48x48x48,709.9586181640625,0.12756703794002533,0.9918347597122192,0.035606756806373596
FNH_PA10.nii.gz,0,context,gamma,encoder_stage_4,1x256x24x24x24,539.74267578125,0.15327690541744232,0.9882186651229858,0.08231893926858902
FNH_PA10.nii.gz,0,context,gamma,encoder_stage_5,1x320x12x12x12,261.78668212890625,0.131120964884758,0.9913994073867798,0.12393710762262344
FNH_PA10.nii.gz,0,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,100.00684356689453,0.11727921664714813,0.993120014667511,0.1446957141160965
FNH_PA10.nii.gz,0,context,blur,encoder_stage_1,1x32x192x192x192,4353.65380859375,0.33660298585891724,0.9428395628929138,0.08368625491857529
FNH_PA10.nii.gz,0,context,blur,encoder_stage_2,1x64x96x96x96,3437.248779296875,0.3752894699573517,0.9284073710441589,0.2086547613143921
FNH_PA10.nii.gz,0,context,blur,encoder_stage_3,1x128x48x48x48,1703.7470703125,0.3061332702636719,0.9528518915176392,0.20505791902542114
FNH_PA10.nii.gz,0,context,blur,encoder_stage_4,1x256x24x24x24,1087.10400390625,0.30871737003326416,0.9527507424354553,0.3339399993419647
FNH_PA10.nii.gz,0,context,blur,encoder_stage_5,1x320x12x12x12,547.9378662109375,0.27444538474082947,0.9620926380157471,0.5429614186286926
FNH_PA10.nii.gz,0,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,211.0479736328125,0.24749846756458282,0.9693089723587036,0.6444046497344971
FNH_PA10.nii.gz,1,context,gamma,encoder_stage_1,1x32x192x192x192,1788.8321533203125,0.13400238752365112,0.991012454032898,0.014128157868981361
FNH_PA10.nii.gz,1,context,gamma,encoder_stage_2,1x64x96x96x96,1328.65478515625,0.13074991106987,0.9914360046386719,0.0311767365783453
FNH_PA10.nii.gz,1,context,gamma,encoder_stage_3,1x128x48x48x48,734.7901000976562,0.12273013591766357,0.9924651384353638,0.038141075521707535
FNH_PA10.nii.gz,1,context,gamma,encoder_stage_4,1x256x24x24x24,430.2779846191406,0.11931969225406647,0.9928814768791199,0.05231479927897453
FNH_PA10.nii.gz,1,context,gamma,encoder_stage_5,1x320x12x12x12,161.59231567382812,0.0771101638674736,0.9970267415046692,0.04722236096858978
FNH_PA10.nii.gz,1,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,56.85102844238281,0.06593994051218033,0.9978245496749878,0.04675982892513275
FNH_PA10.nii.gz,1,context,blur,encoder_stage_1,1x32x192x192x192,5056.13427734375,0.3787577748298645,0.9270172715187073,0.11287131160497665
FNH_PA10.nii.gz,1,context,blur,encoder_stage_2,1x64x96x96x96,3820.1494140625,0.3759322464466095,0.9277594685554504,0.25773122906684875
FNH_PA10.nii.gz,1,context,blur,encoder_stage_3,1x128x48x48x48,1813.8572998046875,0.3029640018939972,0.9537769556045532,0.23241949081420898
FNH_PA10.nii.gz,1,context,blur,encoder_stage_4,1x256x24x24x24,975.0302734375,0.2703840732574463,0.9635105133056641,0.26863494515419006
FNH_PA10.nii.gz,1,context,blur,encoder_stage_5,1x320x12x12x12,448.70599365234375,0.21411781013011932,0.9769591093063354,0.36410781741142273
FNH_PA10.nii.gz,1,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,166.6099395751953,0.1932462751865387,0.9812918305397034,0.401604026556015
FNH_PA10.nii.gz,2,foreground,gamma,encoder_stage_1,1x32x192x192x192,1678.200927734375,0.12366650253534317,0.9923450946807861,0.012434668838977814
FNH_PA10.nii.gz,2,foreground,gamma,encoder_stage_2,1x64x96x96x96,1210.1641845703125,0.1225704774260521,0.9925000667572021,0.025863956660032272
FNH_PA10.nii.gz,2,foreground,gamma,encoder_stage_3,1x128x48x48x48,711.5359497070312,0.12140123546123505,0.9926659464836121,0.0357651486992836
FNH_PA10.nii.gz,2,foreground,gamma,encoder_stage_4,1x256x24x24x24,460.8896179199219,0.12719064950942993,0.9918984174728394,0.06002334505319595
FNH_PA10.nii.gz,2,foreground,gamma,encoder_stage_5,1x320x12x12x12,181.2318572998047,0.08764194697141647,0.9961666464805603,0.05939848721027374
FNH_PA10.nii.gz,2,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,63.37791442871094,0.07424701005220413,0.9972458481788635,0.05811284855008125
FNH_PA10.nii.gz,2,foreground,blur,encoder_stage_1,1x32x192x192x192,4638.99658203125,0.34184730052948,0.9409188032150269,0.09501548856496811
FNH_PA10.nii.gz,2,foreground,blur,encoder_stage_2,1x64x96x96x96,3726.618896484375,0.3774475157260895,0.9274242520332336,0.245265394449234
FNH_PA10.nii.gz,2,foreground,blur,encoder_stage_3,1x128x48x48x48,1925.380126953125,0.32850557565689087,0.9456002712249756,0.2618781626224518
FNH_PA10.nii.gz,2,foreground,blur,encoder_stage_4,1x256x24x24x24,1142.4991455078125,0.3152928650379181,0.9505681395530701,0.3688400685787201
FNH_PA10.nii.gz,2,foreground,blur,encoder_stage_5,1x320x12x12x12,542.5197143554688,0.2623572051525116,0.9653961658477783,0.5322765707969666
FNH_PA10.nii.gz,2,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,203.15093994140625,0.2379906177520752,0.9716330170631409,0.5970819592475891
FNH_PA10.nii.gz,3,foreground,gamma,encoder_stage_1,1x32x192x192x192,1797.5806884765625,0.13438716530799866,0.9909774661064148,0.014266686514019966
FNH_PA10.nii.gz,3,foreground,gamma,encoder_stage_2,1x64x96x96x96,1296.233154296875,0.12880268692970276,0.9916923642158508,0.029673757031559944
FNH_PA10.nii.gz,3,foreground,gamma,encoder_stage_3,1x128x48x48x48,718.34716796875,0.12099786847829819,0.9926895499229431,0.03645315393805504
FNH_PA10.nii.gz,3,foreground,gamma,encoder_stage_4,1x256x24x24x24,451.82061767578125,0.1249581053853035,0.9921976923942566,0.05768439918756485
FNH_PA10.nii.gz,3,foreground,gamma,encoder_stage_5,1x320x12x12x12,165.74322509765625,0.07871001958847046,0.9969044327735901,0.04967956990003586
FNH_PA10.nii.gz,3,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,56.99375915527344,0.0652480497956276,0.9978713393211365,0.04699491336941719
FNH_PA10.nii.gz,3,foreground,blur,encoder_stage_1,1x32x192x192x192,4969.78076171875,0.371540904045105,0.9298133254051208,0.10904877632856369
FNH_PA10.nii.gz,3,foreground,blur,encoder_stage_2,1x64x96x96x96,3821.296875,0.37971046566963196,0.9263033270835876,0.25788605213165283
FNH_PA10.nii.gz,3,foreground,blur,encoder_stage_3,1x128x48x48x48,1884.868408203125,0.31748586893081665,0.9491297602653503,0.25097382068634033
FNH_PA10.nii.gz,3,foreground,blur,encoder_stage_4,1x256x24x24x24,1064.88134765625,0.2945097088813782,0.9567920565605164,0.32042673230171204
FNH_PA10.nii.gz,3,foreground,blur,encoder_stage_5,1x320x12x12x12,487.98370361328125,0.23173923790454865,0.972992479801178,0.4306425452232361
FNH_PA10.nii.gz,3,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,178.3485565185547,0.20417842268943787,0.9790891408920288,0.46018821001052856
CYST_PA54.nii.gz,0,context,gamma,encoder_stage_1,1x32x192x192x192,1768.967041015625,0.1287020891904831,0.9916961789131165,0.013816110789775848
CYST_PA54.nii.gz,0,context,gamma,encoder_stage_2,1x64x96x96x96,1123.681884765625,0.1161542609333992,0.9932488799095154,0.022299395874142647
CYST_PA54.nii.gz,0,context,gamma,encoder_stage_3,1x128x48x48x48,577.5488891601562,0.09991078823804855,0.995012640953064,0.023563718423247337
CYST_PA54.nii.gz,0,context,gamma,encoder_stage_4,1x256x24x24x24,279.9836730957031,0.08141729980707169,0.9966858625411987,0.022150918841362
CYST_PA54.nii.gz,0,context,gamma,encoder_stage_5,1x320x12x12x12,113.28713989257812,0.05324564501643181,0.9985813498497009,0.0232095904648304
CYST_PA54.nii.gz,0,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,39.133235931396484,0.04520878940820694,0.9989776015281677,0.022155817598104477
CYST_PA54.nii.gz,0,context,blur,encoder_stage_1,1x32x192x192x192,6344.806640625,0.4616195857524872,0.891287624835968,0.17773915827274323
CYST_PA54.nii.gz,0,context,blur,encoder_stage_2,1x64x96x96x96,3961.56591796875,0.4095044732093811,0.913954496383667,0.27716609835624695
CYST_PA54.nii.gz,0,context,blur,encoder_stage_3,1x128x48x48x48,1855.8890380859375,0.3210521936416626,0.9482018351554871,0.24331580102443695
CYST_PA54.nii.gz,0,context,blur,encoder_stage_4,1x256x24x24x24,923.3103637695312,0.2684922218322754,0.964297354221344,0.24089165031909943
CYST_PA54.nii.gz,0,context,blur,encoder_stage_5,1x320x12x12x12,391.2040710449219,0.18386828899383545,0.9829965829849243,0.27676618099212646
CYST_PA54.nii.gz,0,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,137.7211151123047,0.15910272300243378,0.9872951507568359,0.2744083106517792
CYST_PA54.nii.gz,1,context,gamma,encoder_stage_1,1x32x192x192x192,1755.58056640625,0.12782788276672363,0.9918138384819031,0.013607798144221306
CYST_PA54.nii.gz,1,context,gamma,encoder_stage_2,1x64x96x96x96,1092.5513916015625,0.11364776641130447,0.9935362339019775,0.021080944687128067
CYST_PA54.nii.gz,1,context,gamma,encoder_stage_3,1x128x48x48x48,549.997314453125,0.09557940810918808,0.9954333901405334,0.02136915922164917
CYST_PA54.nii.gz,1,context,gamma,encoder_stage_4,1x256x24x24x24,265.3083190917969,0.07688957452774048,0.9970412850379944,0.01988968998193741
CYST_PA54.nii.gz,1,context,gamma,encoder_stage_5,1x320x12x12x12,106.75041961669922,0.05027909204363823,0.998735249042511,0.020608456805348396
CYST_PA54.nii.gz,1,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,36.52009582519531,0.042058657854795456,0.9991152882575989,0.01929567940533161
CYST_PA54.nii.gz,1,context,blur,encoder_stage_1,1x32x192x192x192,6370.7392578125,0.46386826038360596,0.8906148672103882,0.17919504642486572
CYST_PA54.nii.gz,1,context,blur,encoder_stage_2,1x64x96x96x96,3988.643310546875,0.4149007797241211,0.9117863774299622,0.28096792101860046
CYST_PA54.nii.gz,1,context,blur,encoder_stage_3,1x128x48x48x48,1880.771484375,0.3268434405326843,0.9462859630584717,0.2498839646577835
CYST_PA54.nii.gz,1,context,blur,encoder_stage_4,1x256x24x24x24,969.767578125,0.2810504138469696,0.9609036445617676,0.26574286818504333
CYST_PA54.nii.gz,1,context,blur,encoder_stage_5,1x320x12x12x12,428.1163330078125,0.20164136588573456,0.9795308709144592,0.33145904541015625
CYST_PA54.nii.gz,1,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,150.62203979492188,0.1734650731086731,0.9848920106887817,0.3282262682914734
CYST_PA54.nii.gz,2,repeat_fill,gamma,encoder_stage_1,1x32x192x192x192,1768.967041015625,0.1287020891904831,0.9916961789131165,0.013816110789775848
CYST_PA54.nii.gz,2,repeat_fill,gamma,encoder_stage_2,1x64x96x96x96,1123.681884765625,0.1161542609333992,0.9932488799095154,0.022299395874142647
CYST_PA54.nii.gz,2,repeat_fill,gamma,encoder_stage_3,1x128x48x48x48,577.5488891601562,0.09991078823804855,0.995012640953064,0.023563718423247337
CYST_PA54.nii.gz,2,repeat_fill,gamma,encoder_stage_4,1x256x24x24x24,279.9836730957031,0.08141729980707169,0.9966858625411987,0.022150918841362
CYST_PA54.nii.gz,2,repeat_fill,gamma,encoder_stage_5,1x320x12x12x12,113.28713989257812,0.05324564501643181,0.9985813498497009,0.0232095904648304
CYST_PA54.nii.gz,2,repeat_fill,gamma,encoder_bottleneck_deepest,1x320x6x6x6,39.133235931396484,0.04520878940820694,0.9989776015281677,0.022155817598104477
CYST_PA54.nii.gz,2,repeat_fill,blur,encoder_stage_1,1x32x192x192x192,6344.806640625,0.4616195857524872,0.891287624835968,0.17773915827274323
CYST_PA54.nii.gz,2,repeat_fill,blur,encoder_stage_2,1x64x96x96x96,3961.56591796875,0.4095044732093811,0.913954496383667,0.27716609835624695
CYST_PA54.nii.gz,2,repeat_fill,blur,encoder_stage_3,1x128x48x48x48,1855.8890380859375,0.3210521936416626,0.9482018351554871,0.24331580102443695
CYST_PA54.nii.gz,2,repeat_fill,blur,encoder_stage_4,1x256x24x24x24,923.3103637695312,0.2684922218322754,0.964297354221344,0.24089165031909943
CYST_PA54.nii.gz,2,repeat_fill,blur,encoder_stage_5,1x320x12x12x12,391.2040710449219,0.18386828899383545,0.9829965829849243,0.27676618099212646
CYST_PA54.nii.gz,2,repeat_fill,blur,encoder_bottleneck_deepest,1x320x6x6x6,137.7211151123047,0.15910272300243378,0.9872951507568359,0.2744083106517792
CYST_PA54.nii.gz,3,repeat_fill,gamma,encoder_stage_1,1x32x192x192x192,1755.58056640625,0.12782788276672363,0.9918138384819031,0.013607798144221306
CYST_PA54.nii.gz,3,repeat_fill,gamma,encoder_stage_2,1x64x96x96x96,1092.5513916015625,0.11364776641130447,0.9935362339019775,0.021080944687128067
CYST_PA54.nii.gz,3,repeat_fill,gamma,encoder_stage_3,1x128x48x48x48,549.997314453125,0.09557940810918808,0.9954333901405334,0.02136915922164917
CYST_PA54.nii.gz,3,repeat_fill,gamma,encoder_stage_4,1x256x24x24x24,265.3083190917969,0.07688957452774048,0.9970412850379944,0.01988968998193741
CYST_PA54.nii.gz,3,repeat_fill,gamma,encoder_stage_5,1x320x12x12x12,106.75041961669922,0.05027909204363823,0.998735249042511,0.020608456805348396
CYST_PA54.nii.gz,3,repeat_fill,gamma,encoder_bottleneck_deepest,1x320x6x6x6,36.52009582519531,0.042058657854795456,0.9991152882575989,0.01929567940533161
CYST_PA54.nii.gz,3,repeat_fill,blur,encoder_stage_1,1x32x192x192x192,6370.7392578125,0.46386826038360596,0.8906148672103882,0.17919504642486572
CYST_PA54.nii.gz,3,repeat_fill,blur,encoder_stage_2,1x64x96x96x96,3988.643310546875,0.4149007797241211,0.9117863774299622,0.28096792101860046
CYST_PA54.nii.gz,3,repeat_fill,blur,encoder_stage_3,1x128x48x48x48,1880.771484375,0.3268434405326843,0.9462859630584717,0.2498839646577835
CYST_PA54.nii.gz,3,repeat_fill,blur,encoder_stage_4,1x256x24x24x24,969.767578125,0.2810504138469696,0.9609036445617676,0.26574286818504333
CYST_PA54.nii.gz,3,repeat_fill,blur,encoder_stage_5,1x320x12x12x12,428.1163330078125,0.20164136588573456,0.9795308709144592,0.33145904541015625
CYST_PA54.nii.gz,3,repeat_fill,blur,encoder_bottleneck_deepest,1x320x6x6x6,150.62203979492188,0.1734650731086731,0.9848920106887817,0.3282262682914734
CYST_PA53.nii.gz,0,context,gamma,encoder_stage_1,1x32x192x192x192,1740.7371826171875,0.12630543112754822,0.9920027256011963,0.01337866485118866
CYST_PA53.nii.gz,0,context,gamma,encoder_stage_2,1x64x96x96x96,1060.1080322265625,0.10981810092926025,0.9939719438552856,0.019847534596920013
CYST_PA53.nii.gz,0,context,gamma,encoder_stage_3,1x128x48x48x48,528.1343383789062,0.09184209257364273,0.9957876205444336,0.019704032689332962
CYST_PA53.nii.gz,0,context,gamma,encoder_stage_4,1x256x24x24x24,260.4120788574219,0.07551451027393341,0.9971481561660767,0.019162341952323914
CYST_PA53.nii.gz,0,context,gamma,encoder_stage_5,1x320x12x12x12,100.74226379394531,0.047077726572752,0.9988913536071777,0.018353955820202827
CYST_PA53.nii.gz,0,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,34.19212341308594,0.039214491844177246,0.9992308020591736,0.01691408082842827
CYST_PA53.nii.gz,0,context,blur,encoder_stage_1,1x32x192x192x192,6478.08251953125,0.470040500164032,0.8875676989555359,0.1852845847606659
CYST_PA53.nii.gz,0,context,blur,encoder_stage_2,1x64x96x96x96,3934.17041015625,0.4075463116168976,0.9149182438850403,0.273345947265625
CYST_PA53.nii.gz,0,context,blur,encoder_stage_3,1x128x48x48x48,1872.866943359375,0.3256899118423462,0.9468024969100952,0.2477879375219345
CYST_PA53.nii.gz,0,context,blur,encoder_stage_4,1x256x24x24x24,966.50927734375,0.28026914596557617,0.9611746072769165,0.2639601230621338
CYST_PA53.nii.gz,0,context,blur,encoder_stage_5,1x320x12x12x12,407.5984191894531,0.1904742419719696,0.9817257523536682,0.30044934153556824
CYST_PA53.nii.gz,0,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,140.59332275390625,0.16124461591243744,0.9869409203529358,0.2859733998775482
CYST_PA53.nii.gz,1,context,gamma,encoder_stage_1,1x32x192x192x192,1764.0692138671875,0.12829634547233582,0.9917541146278381,0.013739710673689842
CYST_PA53.nii.gz,1,context,gamma,encoder_stage_2,1x64x96x96x96,1066.6922607421875,0.11186806857585907,0.993736982345581,0.020094845443964005
CYST_PA53.nii.gz,1,context,gamma,encoder_stage_3,1x128x48x48x48,530.8294067382812,0.09299179911613464,0.9956812858581543,0.01990564540028572
CYST_PA53.nii.gz,1,context,gamma,encoder_stage_4,1x256x24x24x24,273.52484130859375,0.07937268167734146,0.9968462586402893,0.021140726283192635
CYST_PA53.nii.gz,1,context,gamma,encoder_stage_5,1x320x12x12x12,104.20783233642578,0.048978447914123535,0.9988002777099609,0.019638441503047943
CYST_PA53.nii.gz,1,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,35.154945373535156,0.04037449508905411,0.999184787273407,0.017880065366625786
CYST_PA53.nii.gz,1,context,blur,encoder_stage_1,1x32x192x192x192,6468.47119140625,0.47043576836586,0.8879219889640808,0.18473519384860992
CYST_PA53.nii.gz,1,context,blur,encoder_stage_2,1x64x96x96x96,3949.619384765625,0.41421157121658325,0.9123243689537048,0.2754969596862793
CYST_PA53.nii.gz,1,context,blur,encoder_stage_3,1x128x48x48x48,1921.0438232421875,0.33653244376182556,0.9431053400039673,0.26069989800453186
CYST_PA53.nii.gz,1,context,blur,encoder_stage_4,1x256x24x24x24,1056.476806640625,0.3065732419490814,0.9536959528923035,0.3153887391090393
CYST_PA53.nii.gz,1,context,blur,encoder_stage_5,1x320x12x12x12,452.4119567871094,0.21263694763183594,0.977175235748291,0.370147168636322
CYST_PA53.nii.gz,1,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,155.79005432128906,0.17892062664031982,0.9839096069335938,0.35113629698753357
CYST_PA53.nii.gz,2,repeat_fill,gamma,encoder_stage_1,1x32x192x192x192,1740.7371826171875,0.12630543112754822,0.9920027256011963,0.01337866485118866
CYST_PA53.nii.gz,2,repeat_fill,gamma,encoder_stage_2,1x64x96x96x96,1060.1080322265625,0.10981810092926025,0.9939719438552856,0.019847534596920013
CYST_PA53.nii.gz,2,repeat_fill,gamma,encoder_stage_3,1x128x48x48x48,528.1343383789062,0.09184209257364273,0.9957876205444336,0.019704032689332962
CYST_PA53.nii.gz,2,repeat_fill,gamma,encoder_stage_4,1x256x24x24x24,260.4120788574219,0.07551451027393341,0.9971481561660767,0.019162341952323914
