variant,order,step,round,case,patch_index,reliability_source,pseudo_positive_voxels,pseudo_negative_voxels,positive_fraction,positive_weight_sum,positive_weight_mean,L_pos,negative_weight_sum,negative_weight_mean,L_neg,total_loss
A1_world_pairwise,forward,16,4,CYST_PA69.nii.gz,1,world_pairwise,435789,6642099,0.061570484191179276,37124.31640625,0.08518874645233154,0.10858134925365448,3501819.0,0.5272157192230225,0.0025599212385714054,0.055570635944604874
A1_world_pairwise,forward,17,5,HEM_PA99.nii.gz,1,world_pairwise,396048,6681840,0.0559556744992733,52152.01953125,0.13168105483055115,0.007971500977873802,3486791.5,0.5218310356140137,0.0005250808317214251,0.004248290788382292
A1_world_pairwise,forward,18,5,HCC_10140276_20170721.nii.gz,1,world_pairwise,182869,6895019,0.025836661458015442,5865.69921875,0.03207596391439438,0.5513461828231812,3533078.0,0.5124101638793945,0.0015851183561608195,0.27646565437316895
A1_world_pairwise,forward,19,5,HEM_PA97.nii.gz,1,world_pairwise,279645,6798243,0.039509668946266174,8908.4658203125,0.031856339424848557,0.022472387179732323,3530035.0,0.5192569494247437,0.003017490729689598,0.01274493895471096
A1_world_pairwise,forward,20,5,CYST_PA69.nii.gz,1,world_pairwise,435789,6642099,0.061570484191179276,37124.31640625,0.08518874645233154,0.0788140743970871,3501819.0,0.5272157192230225,0.0030616670846939087,0.0409378707408905
A1_world_pairwise,reverse,1,1,CYST_PA69.nii.gz,1,world_pairwise,435789,6642099,0.061570484191179276,37124.31640625,0.08518874645233154,0.1886962354183197,3501819.0,0.5272157192230225,0.0018375518266111612,0.09526689350605011
A1_world_pairwise,reverse,2,1,HEM_PA97.nii.gz,1,world_pairwise,279645,6798243,0.039509668946266174,8908.4658203125,0.031856339424848557,0.052088864147663116,3530035.0,0.5192569494247437,0.0013430850813165307,0.026715975254774094
A1_world_pairwise,reverse,3,1,HCC_10140276_20170721.nii.gz,1,world_pairwise,182869,6895019,0.025836661458015442,5865.69921875,0.03207596391439438,0.9129518866539001,3533078.0,0.5124101638793945,0.0005430217133834958,0.456747442483902
A1_world_pairwise,reverse,4,1,HEM_PA99.nii.gz,1,world_pairwise,396048,6681840,0.0559556744992733,52152.01953125,0.13168105483055115,0.01335140597075224,3486791.5,0.5218310356140137,0.0002939183614216745,0.006822661962360144
A1_world_pairwise,reverse,5,2,CYST_PA69.nii.gz,1,world_pairwise,435789,6642099,0.061570484191179276,37124.31640625,0.08518874645233154,0.17412947118282318,3501819.0,0.5272157192230225,0.0019286666065454483,0.08802907168865204
